"ENSEMBL","Symbol","LOG2FC","PVAL","ADJP"
"SLCO4A1","SLCO4A1","0.5709900766981839","0.00046175701388376103","0.0398138562431543"
"TPCN1","TPCN1","-0.6611070194631911","0.00046208760999684006","0.0398138562431543"
"USP11","USP11","-0.453138214086932","0.000472291043346157","0.0404104023963056"
"IFITM3","IFITM3","-0.345927411894511","0.00048005788180224807","0.0407916769771414"
"MAST4","MAST4","0.399453243099204","0.000496784342630169","0.041923834832509"
"RAB38","RAB38","0.36779917278287394","0.0005720247447656059","0.0476090563690823"
"SPATA20","SPATA20","-0.38601573109811604","0.0005722107112224769","0.0476090563690823"
"TCTN1","TCTN1","-0.437491323943135","0.0005778277669544731","0.0476090563690823"
"CAPNS1","CAPNS1","0.29296295550300894","0.0005799148198130331","0.0476090563690823"
"ALAS1","ALAS1","-0.286571862109563","0.000583472730438392","0.0476090563690823"
"AGR2","AGR2","0.9323991541170848","0.000589000797712223","0.047743939661922995"
"CXCL1","CXCL1","-1.51880237482837","0.000600240517889326","0.0482963102188441"
"PAK6","PAK6","0.7463488944934599","0.0006036548797745299","0.0482963102188441"
"ZNF706","ZNF706","0.239463214556899","0.000612504715590156","0.0486881974244278"
"TRIM29","TRIM29","0.779640342007353","0.000618219444091266","0.0488274472477467"
"HSPB1","HSPB1","0.69033867320795","0.000626035739089753","0.0491298493078016"
"TMEM126B","TMEM126B","-0.450977882482617","0.0006457697006413339","0.0503577752000119"
"AK1","AK1","0.348926572314634","0.0006522166229301481","0.0505182749985567"
"TAP1","TAP1","0.38194648402817705","0.0006560282444419349","0.0505182749985567"
"PHC1","PHC1","-0.406292938652924","0.00067832298749633","0.0519106678816291"
"GLDC","GLDC","0.84677221560055","0.0006870479719140519","0.052253815197240996"
"APOE","APOE","-0.578695024539031","0.000712705832935741","0.0530833828575485"
"POP5","POP5","-0.36928931087882205","0.000716281179619337","0.0530833828575485"
"GAREM1","GAREM1","0.4005650731638571","0.000718246283295974","0.0530833828575485"
"SLPI","SLPI","0.42024682416618103","0.000719360760339485","0.0530833828575485"
"ASL","ASL","-0.401409349884101","0.000719497194806477","0.0530833828575485"
"PLXNA2","PLXNA2","0.526645362682014","0.000731313933060898","0.0531127056690519"
"SCD","SCD","-0.404037585652171","0.000732712812311929","0.0531127056690519"
"PRSS16","PRSS16","0.42099759357263394","0.00073282687799195","0.0531127056690519"
"DYRK4","DYRK4","-0.34025171446940994","0.0007800726265542981","0.0562062855659386"
"KDELR3","KDELR3","-0.777032033513999","0.000791648876591151","0.0565007306742523"
"EGR3","EGR3","0.323719281913298","0.0007952931906262611","0.0565007306742523"
"GLS","GLS","0.40335045436307704","0.0007979163328723241","0.0565007306742523"
"PPT1","PPT1","-0.30378141058551694","0.0008217290908179451","0.057854423588388"
"NME4","NME4","-0.42501333135475894","0.0008924368579777461","0.062475650722407995"
"CD320","CD320","-0.372828750670998","0.000898843449532176","0.0625686448682821"
"AP2B1","AP2B1","0.294436920513984","0.0009068568456220509","0.0627718157017376"
"UQCRC1","UQCRC1","0.29303090075137606","0.0009162015993745391","0.0630643570161659"
"ST14","ST14","0.6975622221717062","0.000929534554711048","0.0636266402699712"
"PEX3","PEX3","0.29691807226596","0.000936550356048458","0.0637526902589671"
"ITGB2","ITGB2","-0.533211387509558","0.0009473778878029641","0.0641354008550567"
"AK4","AK4","0.35894097081764204","0.000953739505650778","0.0642132483558647"
"COL8A1","COL8A1","-0.402895835747416","0.000963674432777344","0.0645295254687481"
"THBS1","THBS1","-0.640102676513722","0.0009703014084748061","0.0646220738044221"
"COPS6","COPS6","-0.247796123939525","0.000998925539811091","0.06597129049983799"
"EXT1","EXT1","0.293383762687375","0.00100126867327893","0.06597129049983799"
"APOBEC3F","APOBEC3F","-0.330495847604442","0.00101235111493541","0.0662231354564913"
"CAST","CAST","0.31665506947196503","0.00101919040248828","0.0662231354564913"
"ADPRM","ADPRM","-0.30562847360811496","0.00102121546438871","0.0662231354564913"
"WASF2","WASF2","0.26759632035414105","0.00102699487852645","0.0662492350697611"
"SF3A1","SF3A1","0.32213750779369105","0.0010371336858984099","0.0665521723565519"
"CHKB","CHKB","-0.387500767354561","0.00104249405606806","0.0665521723565519"
"SLC2A1","SLC2A1","0.41141550485020795","0.00106358005012934","0.067209619969938"
"MTMR11","MTMR11","-0.9858053059915881","0.0010637022882994801","0.067209619969938"
"PLPBP","PLPBP","0.237648093939201","0.0010731176349273","0.0674585835711187"
"BTN2A1","BTN2A1","-0.433889110813779","0.00107876225109601","0.0674691862728624"
"RASA3","RASA3","-0.42111300916039796","0.00110085333531932","0.068270867866042"
"ROR1","ROR1","0.498251802110758","0.00110433045913609","0.068270867866042"
"THYN1","THYN1","-0.433276112032146","0.00111020558782894","0.068270867866042"
"AP4E1","AP4E1","0.333597819447498","0.00111374437473212","0.068270867866042"
"MPC2","MPC2","0.351917464651775","0.0011565810961675698","0.0704174382666942"
"NIT2","NIT2","-0.270833178453284","0.00116422542903147","0.0704174382666942"
"VANGL1","VANGL1","0.37590612125249495","0.0011659084008120801","0.0704174382666942"
"WWP1","WWP1","0.275128659617565","0.00118117306591682","0.0709913821715175"
"ENTPD6","ENTPD6","0.351923109527224","0.0012023296536823199","0.07191215370398"
"PSMB10","PSMB10","-0.38420114074375006","0.00122827570195151","0.0731091059118095"
"TACSTD2","TACSTD2","0.511829282911044","0.0012376858042225198","0.0733150326626231"
"ACKR1","ACKR1","-0.6882914765688829","0.00127877898424232","0.0750792125371805"
"FCGR2C","FCGR2C","0.295191139490558","0.00127965543647495","0.0750792125371805"
"UNC5B","UNC5B","0.31752034423218395","0.00129077965806969","0.0753729676164772"
"BLVRA","BLVRA","0.311675993804963","0.00129844583568311","0.0754629770823187"
"PNISR","PNISR","-0.42672746500682707","0.0013148086013499","0.0760551961372399"
"PGAP3","PGAP3","-0.3909226153983089","0.00132342394077692","0.0761958241790302"
"PLEKHG3","PLEKHG3","0.456370223801663","0.00133475974203423","0.0764910454958315"
"CCDC69","CCDC69","-0.45640517288765603","0.00138156111975685","0.0788065488727969"
"ROS1","ROS1","-0.5902089296445021","0.00139622080338519","0.0792757443249258"
"KRT8","KRT8","0.3506697254476239","0.00141128678850371","0.0797635987208912"
"CD70","CD70","0.351869444709746","0.0014345743843153802","0.0800777306926815"
"LUC7L","LUC7L","-0.3890799893386421","0.00143778807654162","0.0800777306926815"
"RAP2B","RAP2B","0.24842038979405603","0.00143789973187167","0.0800777306926815"
"VEGFB","VEGFB","-0.45427931275072503","0.00144284199446273","0.0800777306926815"
"NSUN5P1","NSUN5P1","-0.340821150652387","0.00145409569601049","0.0803404173567054"
"TFAP2C","TFAP2C","0.37794985314065205","0.00147095005187078","0.0809088195941959"
"RAB29","RAB29","-0.26022274308694","0.00147804216236416","0.0809310726099152"
"CAV2","CAV2","0.33148779703299297","0.0014844917141336599","0.0809310726099152"
"STK38L","STK38L","-0.501341465032081","0.0015323245815542","0.0828192076644587"
"ERMP1","ERMP1","0.412436157752941","0.00153256873204258","0.0828192076644587"
"TPM2","TPM2","-0.388306256734424","0.00154573403073268","0.0831658907976305"
"HTATIP2","HTATIP2","0.32891902744609997","0.00157122006455674","0.0841695757191458"
"PKIG","PKIG","-0.237853850586642","0.0016043248273443099","0.0855709359208191"
"APBB2","APBB2","-0.551551427044952","0.00162971009768398","0.0865502504895012"
"SVIL","SVIL","0.400887172084682","0.0016454393075285","0.0868120482198109"
"ISG15","ISG15","-0.4553792330123971","0.00164873137597888","0.0868120482198109"
"FBN2","FBN2","-0.4858959939163511","0.00165587698062322","0.0868172777798244"
"SYDE1","SYDE1","-0.411903703747893","0.0016800189242849","0.0877098015513316"
"CBFB","CBFB","0.332897268014255","0.0016899098909537","0.0878517034681752"
"MYO1E","MYO1E","0.47182876227276505","0.00169699743733672","0.0878517034681752"
"PPP2R1B","PPP2R1B","0.29091105205695","0.0017098445967557699","0.0881464237515807"
"CAMP","CAMP","0.583767769107814","0.00172681992301461","0.0886506177977623"
"FBXL2","FBXL2","-0.327577893206847","0.0017500210084102198","0.0894689163677276"
"OAS1","OAS1","0.596859695118354","0.0017802386973896302","0.0906376900435441"
"POLR2D","POLR2D","0.34004642924622497","0.0018096742559907898","0.0917571872759777"
"CFLAR","CFLAR","0.287367859140014","0.0018406045788104898","0.0929429877685413"
"PKP2","PKP2","0.36343116065101505","0.0018581070368903102","0.0934438236796959"
"ADSL","ADSL","-0.310611100279488","0.00188308486416907","0.093682167842905"
"SCRIB","SCRIB","0.276443057720892","0.0019027726408685102","0.093682167842905"
"CRYBG1","CRYBG1","0.308262261281044","0.0019073947474434","0.093682167842905"
"RHOD","RHOD","0.27211147602002805","0.0019125664503372","0.093682167842905"
"SNX2","SNX2","-0.3049336116659","0.0019140184574979898","0.093682167842905"
"AP1M2","AP1M2","0.313656576524098","0.00191631380210899","0.093682167842905"
"VRK3","VRK3","0.33817179235827605","0.0019183949646714","0.093682167842905"
"QTRT1","QTRT1","-0.36313399381250894","0.0019236740901107802","0.093682167842905"
"SEL1L3","SEL1L3","0.327685007399133","0.00195523584528706","0.0943551369347509"
"MRPS18B","MRPS18B","0.31724816431756003","0.00195703961850743","0.0943551369347509"
"KRT10","KRT10","0.27875415461501896","0.00197191493666555","0.0943551369347509"
"NQO1","NQO1","0.276105051390086","0.00197796523997879","0.0943551369347509"
"B3GAT3","B3GAT3","-0.36280134745539294","0.00198165331493074","0.0943551369347509"
"RNASEH2B","RNASEH2B","-0.34695160413599896","0.00198344131694672","0.0943551369347509"
"MRC2","MRC2","-0.556123190995592","0.00199957808957443","0.0944879972740609"
"TRIM26","TRIM26","0.400909250308123","0.00201415650931569","0.0944879972740609"
"FXR2","FXR2","0.276077072675081","0.0020153810819348397","0.0944879972740609"
"GID8","GID8","0.28007838697408804","0.00201690960823618","0.0944879972740609"
"SERINC5","SERINC5","0.392193023967266","0.0020655184958282","0.0963986870723457"
"NDST1","NDST1","0.291876993808736","0.00208097839548455","0.0967537162670381"
"SLC6A2","SLC6A2","0.338900781392152","0.00209555355369464","0.0968690685204591"
"WTAP","WTAP","-0.267506815489794","0.00209918361293422","0.0968690685204591"
"MYO10","MYO10","0.46846510875994196","0.00215341112354658","0.0990006658702142"
"GPRC5C","GPRC5C","0.327597906610615","0.00219271009427885","0.10043264338888401"
"MMP17","MMP17","0.31962871515458197","0.0022572434051007103","0.103005540719429"
"SPRR1B","SPRR1B","1.29247406553565","0.0022658848137775897","0.10301832764041999"
"TSTA3","TSTA3","-0.565088451642644","0.00228985338536862","0.10334923585548"
"ANXA1","ANXA1","0.448409800709923","0.00228993924101502","0.10334923585548"
"HNRNPH3","HNRNPH3","0.424284544189442","0.00231381478834273","0.10388870825168302"
"BIK","BIK","0.349539008558098","0.00231875616988985","0.10388870825168302"
"RDH16","RDH16","0.321399996848511","0.00235140884313938","0.10420406726555802"
"RHOQ","RHOQ","-0.27562635023064","0.0023539138221569896","0.10420406726555802"
"DST","DST","0.7788365036356859","0.00236350835172305","0.10420406726555802"
"IGFBP3","IGFBP3","-1.2957338462926102","0.00237157550869984","0.10420406726555802"
"ZBTB10","ZBTB10","0.35409625623712004","0.00237296825713083","0.10420406726555802"
"MME","MME","-1.7366852062418499","0.00237653947744678","0.10420406726555802"
"INPPL1","INPPL1","-0.346569919397758","0.0023936598470904397","0.104582563744685"
"F11R","F11R","0.454982872876302","0.00245293647893305","0.10679374684429"
"SMARCA1","SMARCA1","-0.503336384762164","0.00251243251344728","0.108998876754169"
"LOXL1","LOXL1","-0.371029973235323","0.00253982347626286","0.109800579126438"
"CDH13","CDH13","-0.34225734871410196","0.00258052830748083","0.11117024222542402"
"BBOX1","BBOX1","1.04784725384786","0.00262025622694048","0.112488421505692"
"RABAC1","RABAC1","-0.254130109596749","0.0026443696713542","0.11312944000262198"
"PNOC","PNOC","0.243311079645229","0.00266829478345715","0.113757993172926"
"ARNTL2","ARNTL2","0.8200393085624641","0.0026794114807143802","0.113838030530627"
"EML2","EML2","0.749497920867062","0.00269994552049295","0.114071270374284"
"SSX3","SSX3","0.25606318505431197","0.0027034178191129602","0.114071270374284"
"NNMT","NNMT","-0.214797398009638","0.00274934864154178","0.115613394581694"
"S100A8","S100A8","0.7493388164895849","0.0028650618821042","0.119833998701337"
"OSGEP","OSGEP","-0.316388903806807","0.00287180882242832","0.119833998701337"
"TMEM131L","TMEM131L","0.46285395403852797","0.00288399211759908","0.119833998701337"
"CDK5RAP3","CDK5RAP3","-0.345092153997413","0.0028886208598569198","0.119833998701337"
"DXO","DXO","-0.33250802253645195","0.0029034676653593","0.11988067459345801"
"GPD2","GPD2","0.38771107484732004","0.00290920555989318","0.11988067459345801"
"PNKP","PNKP","-0.42050792788524","0.00292481143026477","0.120122005440974"
"INHBB","INHBB","0.23714619774475798","0.0029573819438903698","0.12092565758791801"
"H2BFS","H2BFS","0.45269342225752296","0.00296400848888493","0.12092565758791801"
"COLEC11","COLEC11","0.41514005813625104","0.0029823069452771197","0.12127063984408999"
"ACTN4","ACTN4","0.271255883375716","0.00301448326724078","0.12217581689366301"
"KMO","KMO","0.257238063264607","0.00303742548826883","0.122702030953968"
"TMEM230","TMEM230","-0.216687023859846","0.00305101208478189","0.122848104237247"
"MLANA","MLANA","-0.20717366972691198","0.00306226614065855","0.12289961276564801"
"GHITM","GHITM","0.262361987483946","0.00307584432897429","0.123043759666533"
"PDLIM4","PDLIM4","0.43691106049494105","0.00308811303952625","0.12313475974111"
"CHEK2","CHEK2","-0.359379615549257","0.0031025910214154","0.123312980564062"
"SPINT2","SPINT2","0.23639225309769799","0.0031272864098755397","0.12389484198095402"
"C3orf52","C3orf52","0.333409587226188","0.00316019693107902","0.124463957512685"
"PABPN1","PABPN1","-0.454170334536992","0.0031854346963779995","0.124463957512685"
"SLC22A4","SLC22A4","-0.443209501060696","0.00319009156817962","0.124463957512685"
"LTBP2","LTBP2","-0.489015840166389","0.00319952812034119","0.124463957512685"
"CHMP1A","CHMP1A","0.265624322977279","0.00320387598567129","0.124463957512685"
"ABCA3","ABCA3","0.27753426266671805","0.00320391708956489","0.124463957512685"
"SEPT11","SEPT11","-0.305086130690468","0.00321236413351462","0.124463957512685"
"CEBPA","CEBPA","0.37140057650523","0.00327284705449896","0.126409870089284"
"NPR3","NPR3","-0.49308829238694607","0.00328584576978228","0.12651533040464802"
"STK17A","STK17A","0.622774455476069","0.00329960608111579","0.12664936612282798"
"SNX5","SNX5","-0.25882182717101","0.0033221187395629103","0.12685166027096"
"GRAMD2B","GRAMD2B","-0.329609713400337","0.0033254675973963103","0.12685166027096"
"MYL6B","MYL6B","-0.25298083741195804","0.00333826886001724","0.126946946371211"
"SLC7A5","SLC7A5","0.352404889174105","0.00338758725256986","0.128426038581271"
"ASMTL","ASMTL","-0.438925558371336","0.0034103219238505","0.128540733592927"
"CTC-338M12.4","CTC-338M12.4","-0.44634043958564507","0.0034197383218021","0.128540733592927"
"YWHAQ","YWHAQ","0.225953129821907","0.0034219106094051","0.128540733592927"
"EFNB3","EFNB3","-0.484609150849258","0.00344785193167165","0.129121530851448"
"P4HA2","P4HA2","0.33924947587949106","0.00348929423211611","0.130277558284553"
"PCK2","PCK2","-0.250891850190605","0.0035148263523542803","0.13033016434909697"
"RSU1","RSU1","-0.251944229424563","0.0035202427933789704","0.13033016434909697"
"GABBR1","GABBR1","-0.363771956477068","0.00352243687429991","0.13033016434909697"
"FAM129A","FAM129A","-0.543087072791691","0.0035436614845333796","0.13072291362555602"
"ADPGK","ADPGK","-0.237349457576068","0.00355916243152439","0.130902806921827"
"MKNK2","MKNK2","0.354041849498646","0.0035729922889195602","0.131020351166006"
"MAN2B2","MAN2B2","-0.460438935553175","0.00361051755381865","0.13200352160415302"
"OCLN","OCLN","0.48847028640835904","0.0036469082849259205","0.132939517688084"
"ACSL3","ACSL3","0.317596957386648","0.00367833127560888","0.133689438486068"
"FAT2","FAT2","0.633961066379016","0.0037025360817916396","0.134173373716926"
