"ENSEMBL","Symbol","LOG2FC","PVAL","ADJP"
"FAM162A","FAM162A","0.484084480694058","7.98871621694244e-06","0.00428608398687612"
"LINC00649","LINC00649","2.52063527854482","1.07522729512899e-05","0.0055764871616373"
"CTSC","CTSC","-0.346047197540218","1.3776602937914002e-05","0.00691452145519365"
"BLOC1S5-TXNDC5","BLOC1S5-TXNDC5","7.336264334550919","1.83448676156982e-05","0.008919618601020259"
"NOTCH3","NOTCH3","2.47623798951714","2.48038641461117e-05","0.0116946461287683"
"MYH10","MYH10","0.42670271403204096","3.1716930702539694e-05","0.0143066242058721"
"ZNF292","ZNF292","0.4633928303668471","3.21827782765939e-05","0.0143066242058721"
"MICAL2","MICAL2","-0.925600322864197","3.43117730524461e-05","0.0148293576923058"
"LGALS8","LGALS8","1.20996297823946","3.60373616494065e-05","0.0151541975649491"
"FTL","FTL","-0.30554534058281296","4.3230411814037106e-05","0.0174851522221307"
"SAP30-DT","SAP30-DT","1.3755503507496003","4.48831782059479e-05","0.0174851522221307"
"PIR","PIR","-0.503504512125306","4.49518663722108e-05","0.0174851522221307"
"HIC1","HIC1","1.04539807835412","4.89802099072451e-05","0.0185873923401665"
"SLC2A1","SLC2A1","0.48199172642443","5.16187675379192e-05","0.0191222953362497"
"LHFPL3-AS2","LHFPL3-AS2","0.651252908810612","5.5545720346573594e-05","0.0199094503963074"
"nan","nan","7.02156651019873","5.63028354931245e-05","0.0199094503963074"
"GOLGA8A","GOLGA8A","0.43919389798679503","5.8187557361663405e-05","0.0201186712220027"
"ZNF318","ZNF318","0.47090193259751395","6.087142757858421e-05","0.0205890987325041"
"FCRLA","FCRLA","-0.5201185142075171","6.483963946600071e-05","0.0212498985499638"
"RAB11FIP2","RAB11FIP2","0.550117406286046","6.55565994214449e-05","0.0212498985499638"
"EHHADH","EHHADH","4.81135646462887","7.45497195461971e-05","0.0235113150724182"
"RIOK3","RIOK3","0.420437624162604","7.55553540472337e-05","0.0235113150724182"
"PEX11A","PEX11A","0.887714125838448","7.71718057279552e-05","0.0235434534376717"
"SLC1A5","SLC1A5","-0.42925008938696796","7.916766504247e-05","0.0236077533506599"
"MUC16","MUC16","2.2978308772367098","8.18567808986658e-05","0.0236077533506599"
"PRDM16","PRDM16","5.1072614692679","8.1934486852345e-05","0.0236077533506599"
"RNMT","RNMT","0.37323383016713896","8.39680581761708e-05","0.0237538003120553"
"LDHA","LDHA","0.30907061643106","8.87206222917883e-05","0.0246500743256774"
"CLIP4","CLIP4","-4.78302540125262","0.000116580759089506","0.0318224566784847"
"RIMKLB","RIMKLB","-1.58347336264983","0.00014078437415128702","0.0375016161325546"
"PPME1","PPME1","0.40158365842037397","0.000142206783972024","0.0375016161325546"
"CD48","CD48","-0.29252128482712497","0.000149201397580632","0.0386904090826175"
"NR4A1","NR4A1","-0.479786396433039","0.000158673935586108","0.0404722584226927"
"GNPNAT1","GNPNAT1","-0.44214238440407894","0.000164723131751422","0.04133753559549"
"VPS50","VPS50","-0.540115451652625","0.000170434601132988","0.0417304755394783"
"SLC35E3","SLC35E3","1.07325930753963","0.000171653090463822","0.0417304755394783"
"GSTO2","GSTO2","4.68640128795397","0.000188766661897117","0.0451849306531883"
"PLA2G12A","PLA2G12A","-1.62062702149066","0.000197324854403824","0.0465178395404409"
"POU2F3","POU2F3","1.1202961829393798","0.000213889114523156","0.0492559123075941"
"FBXO17","FBXO17","1.2918637188975601","0.000215271035215399","0.0492559123075941"
"EFEMP2","EFEMP2","0.824524567515993","0.00024069249986848198","0.0542744145717929"
"PIGA","PIGA","0.393499598395689","0.000255871929471034","0.0568730192948546"
"HNF1B","HNF1B","0.49418081850154","0.000273363783213163","0.0593836152480371"
"PGK1","PGK1","0.36293274438849205","0.00027480045618990097","0.0593836152480371"
"PWAR5","PWAR5","1.7722921408641898","0.000332467738707448","0.0695968274423323"
"WDR54","WDR54","0.485040371916058","0.000335273783469621","0.0695968274423323"
"NRN1","NRN1","0.6663312961853499","0.000335481847045114","0.0695968274423323"
"TMEM200A","TMEM200A","0.825871881526552","0.000358964459091371","0.0734885265658243"
"LY75-CD302","LY75-CD302","0.668029848137679","0.000433702637130889","0.0876360952093442"
"ERICH3","ERICH3","-0.395479544431162","0.000456205327782353","0.0910012653200722"
"MFGE8","MFGE8","0.373251089335971","0.00046560941120572997","0.0910268692822909"
"HK1","HK1","0.497091595951012","0.000468034548658865","0.0910268692822909"
"ITGB3","ITGB3","0.366359653665099","0.00048813290890647","0.0937637028355034"
"RTF1","RTF1","0.397469419057235","0.000500911265074773","0.0950448582109559"
"PLIN2","PLIN2","0.34392332814567605","0.000515114509004585","0.0965622487421968"
"GOLGA8B","GOLGA8B","0.331590302873544","0.0005433129652815849","0.0989509630830601"
"MLH3","MLH3","0.331071697835085","0.000545473601318938","0.0989509630830601"
"ETV6","ETV6","0.393797380353838","0.0005469363599937759","0.0989509630830601"
"ID3","ID3","-0.360294940692979","0.00056820891350613","0.101617959600481"
"ZBTB25","ZBTB25","0.420902909758345","0.000576747259504932","0.10197284784814999"
"APOL2","APOL2","0.47385268903735794","0.0006043577838331299","0.105653963580446"
"LOC101929066","LOC101929066","4.96131501212566","0.000615885010873164","0.106472832046395"
"VCL","VCL","-0.313685430721879","0.000649393515469535","0.111032018760335"
"ATRIP","ATRIP","0.48067950128157","0.0006834664429499621","0.115446454952506"
"GCLM","GCLM","-0.352891353105294","0.000690052079862658","0.115446454952506"
"CKS2","CKS2","-0.303608266645131","0.000704544792221243","0.11661715342734401"
"SMAD3","SMAD3","0.421521715830474","0.000719578913260579","0.11785187696233"
"ZMYM2","ZMYM2","0.27364440963539","0.0007372659567439231","0.11854984082942199"
"ENO2","ENO2","0.355924492621821","0.000739079282759427","0.11854984082942199"
"PEX3","PEX3","0.399569788233325","0.00080241811207631","0.12739615720199302"
"CHST12","CHST12","-1.0067541629708299","0.00082389547600632","0.129484744557397"
"PHGDH","PHGDH","-0.305240395329424","0.000852307879918305","0.132610583036489"
"EGLN1","EGLN1","0.38024532889443097","0.000872021856513652","0.13433453530194"
"HDAC5","HDAC5","-0.382183230689445","0.000911073729028266","0.138974472058341"
"PHC3","PHC3","0.312229813768094","0.0009371616767442","0.14156600513070902"
"PEAK1","PEAK1","0.28891991498209396","0.0010186246482255699","0.152392124055208"
"SH3D21","SH3D21","0.55976760131321","0.00106608605821049","0.157973647425686"
"ARRDC3","ARRDC3","0.5724025485389399","0.0011252154229759199","0.165162516661155"
"TLN1","TLN1","-0.291935888993864","0.00113920719348084","0.165653502087555"
"CACNB2","CACNB2","0.907147357962818","0.00115690960511631","0.16666996801856102"
"FAM160A1","FAM160A1","1.267172609211","0.00116965284303761","0.16695989527359803"
"RUBCN","RUBCN","0.346552942445473","0.00125890164712921","0.176822086952352"
"POM121C","POM121C","0.34981102375164597","0.00126147256582757","0.176822086952352"
"ATF7IP","ATF7IP","-0.319219741055515","0.00131661004475183","0.18062821059498899"
"GEN1","GEN1","0.32596558445041696","0.00132678033005899","0.18062821059498899"
"ZNF160","ZNF160","0.606283127273298","0.00132926386872649","0.18062821059498899"
"LYRM7","LYRM7","0.30785644802763695","0.00133506293582002","0.18062821059498899"
"IQSEC3","IQSEC3","3.1478363173672403","0.0013647202598378301","0.182153422826702"
"ZBTB1","ZBTB1","0.31284067274788296","0.0013697506569011","0.182153422826702"
"nan","nan","-2.57847863046177","0.0014206318494454301","0.186150879608227"
"CARF","CARF","0.496827003164529","0.00142373897251617","0.186150879608227"
"AARS1","AARS1","-0.26771682702223104","0.0014727511162059","0.189249249300257"
"SEC61G","SEC61G","0.349342545705624","0.0014776952221476401","0.189249249300257"
"YEATS2","YEATS2","0.29429239703854","0.00148497315481374","0.189249249300257"
"PIGR","PIGR","-2.30583609695901","0.00149608957284733","0.189249249300257"
"RCN1","RCN1","-0.261307074060265","0.0015202619741452","0.19075609722358997"
"BCR","BCR","-0.340369315244065","0.0016440020017056","0.20463221715629998"
"HSPH1","HSPH1","-0.261809480249493","0.0016575821461913699","0.204685084226917"
"GLS","GLS","-0.270707240676288","0.00167469861303132","0.205170360001215"
"ENGASE","ENGASE","-0.625351560234461","0.0017295668421022199","0.210236957002097"
"TTK","TTK","-0.307720732143145","0.00178099238501493","0.21158159498999696"
"ADAT2","ADAT2","0.358816002307052","0.00179719624178276","0.21158159498999696"
"RIT1","RIT1","0.4465144331812221","0.0018023223177393","0.21158159498999696"
"LOC102724908","LOC102724908","0.7802529745709631","0.0018076324122717","0.21158159498999696"
"LNPK","LNPK","0.33868290775585397","0.00181406855935644","0.21158159498999696"
"CENPE","CENPE","-0.28634108899506605","0.00182222081937525","0.21158159498999696"
"IPMK","IPMK","0.39149394128951703","0.0018633049876051102","0.214749350386281"
"IMPAD1","IMPAD1","0.286865480668474","0.00196914779195108","0.225279194815933"
"PLEKHM1","PLEKHM1","-0.5628766164659991","0.00202836874267451","0.229024122357255"
"FBXO41","FBXO41","0.292976315714527","0.00203132135004185","0.229024122357255"
"CHORDC1","CHORDC1","-0.27808584228711797","0.00211277786270979","0.23649432205684603"
"KBTBD3","KBTBD3","-1.07275283841335","0.0021327314697143","0.23702263526632"
"CARS1","CARS1","-0.355482918918789","0.00215293629060581","0.237571175500254"
"LZTFL1","LZTFL1","0.32168327940274105","0.0021850824745067","0.23884125998140301"
"INSIG2","INSIG2","1.05770383534517","0.0021951475144508397","0.23884125998140301"
"SPAG4","SPAG4","0.8458857422310699","0.0022339965322266","0.23993616009996"
"RAD54B","RAD54B","0.32056942476543704","0.00223605265213023","0.23993616009996"
"TXNIP","TXNIP","0.32223307509264304","0.00235583053693966","0.251057310440028"
"MFSD4B","MFSD4B","0.37211587783312894","0.00241510847920757","0.254874143286004"
"MYO1G","MYO1G","0.391753224625865","0.00243317726880637","0.254874143286004"
"PLS1","PLS1","-0.3699117753561021","0.00244078972617871","0.254874143286004"
"HDX","HDX","-0.592559198276719","0.00258075283432849","0.266276899595697"
"LMBR1L","LMBR1L","-0.481789494715911","0.00260116947246148","0.266276899595697"
"USP15","USP15","0.27482982349055995","0.00260132969590243","0.266276899595697"
"COX20","COX20","0.33736078262242103","0.00267642453642592","0.272173133086607"
"PLAC8","PLAC8","0.36577149769301703","0.0027142489184277803","0.2732003115604"
"C4orf3","C4orf3","0.361800496385559","0.0027381736882366604","0.2732003115604"
"P4HA1","P4HA1","0.33622326912811706","0.00273920230113905","0.2732003115604"
"KCND2","KCND2","1.00892050034737","0.00298771506035205","0.295060923507109"
"KDM4B","KDM4B","0.410366215506431","0.00303064586035338","0.295060923507109"
"SERPINH1","SERPINH1","-0.30464839417621503","0.0030885907063438","0.295060923507109"
"TRIM35","TRIM35","0.3999185217598","0.00312281610648239","0.295060923507109"
"PGAM1","PGAM1","0.217923618142084","0.00312582331423154","0.295060923507109"
"SLC25A36","SLC25A36","0.26435707179601503","0.0031343998094254","0.295060923507109"
"MEF2C","MEF2C","-0.291426676398379","0.00313611631659678","0.295060923507109"
"MARS1","MARS1","-0.31135578208903397","0.0031417178146684","0.295060923507109"
"BST2","BST2","-0.251605022358688","0.00315417971954718","0.295060923507109"
"SAMD9","SAMD9","-0.27955529784455396","0.00316638814502209","0.295060923507109"
"TANGO2","TANGO2","-0.47038515374414797","0.00316698850990984","0.295060923507109"
"USP54","USP54","0.49518066703387104","0.00323273121777953","0.29939324415137897"
"GPHN","GPHN","0.3748001843276271","0.00327557380855225","0.300593683407322"
"CADM1","CADM1","2.3509043627088597","0.00328433229508611","0.300593683407322"
"EXTL3","EXTL3","-0.35931037959823103","0.0033276716697316","0.30277920180908696"
"LINC01317","LINC01317","0.9323041044263131","0.0033672900086403603","0.30425979509003803"
"BHLHE40","BHLHE40","0.337911564567594","0.00338305447333226","0.30425979509003803"
"CASP6","CASP6","0.5109212526893161","0.00348740436242633","0.31184209468385804"
"SLC35A5","SLC35A5","-0.38336440239445396","0.00352686992516046","0.31199769984663694"
"CYP51A1","CYP51A1","-0.25110681965445103","0.0035292496415584703","0.31199769984663694"
"LGALS17A","LGALS17A","-1.35638082200059","0.0035788780911351703","0.31357799717356105"
"B4GALNT3","B4GALNT3","6.0979894392967","0.00358743386444462","0.31357799717356105"
"PIK3IP1","PIK3IP1","1.12451722936645","0.00370954551748584","0.322440327969621"
"RNASET2","RNASET2","0.33083809545860304","0.00384523249906414","0.331198306971309"
"INTS8","INTS8","-0.27284057555509","0.0038612678769771704","0.331198306971309"
"nan","nan","-0.38055190816280604","0.0038741623413315897","0.331198306971309"
"RLF","RLF","0.31674476094397896","0.0039459699001685705","0.333785433605075"
"PMS2CL","PMS2CL","0.409144797081109","0.0039636153237608395","0.333785433605075"
"JADE2","JADE2","-0.296824424204937","0.0039687836761320705","0.333785433605075"
"MIR155HG","MIR155HG","0.24125803309221902","0.0041159574596152","0.34430205437716604"
"HGSNAT","HGSNAT","0.37018564184116104","0.0043025509695312","0.35798604564136793"
"MIR210HG","MIR210HG","1.4675818161845902","0.00432856638902314","0.358234917270272"
"FAM210A","FAM210A","0.306378016955606","0.00438674459346398","0.361128884284159"
"ND1","ND1","0.21788060491184902","0.00454620035892775","0.372285954655562"
"KRIT1","KRIT1","1.1157932228018301","0.0046116308343138795","0.37549013866797404"
"CACNB1","CACNB1","0.43108287207653606","0.00463359512978025","0.37549013866797404"
"nan","nan","0.253040782895425","0.0048128775801022","0.38799773196274695"
"ZNF654","ZNF654","0.37942999440908903","0.00505205770483877","0.40518023623498106"
"nan","nan","0.317092695908255","0.0052454098582864","0.418529907615785"
"BLOC1S5","BLOC1S5","-0.35678920612783","0.005344460476345621","0.423123410321283"
"ANO4","ANO4","-0.49346028844973","0.00535736948603976","0.423123410321283"
"PNPLA8","PNPLA8","0.309789349650864","0.00547167866754714","0.42642780163539795"
"AURKA","AURKA","-0.221954501885889","0.00548109952822014","0.42642780163539795"
"DARS-AS1","DARS-AS1","1.32497213689429","0.0055263843487008","0.42642780163539795"
"TCAF2","TCAF2","0.426987473902758","0.005534027146614429","0.42642780163539795"
"B3GNT2","B3GNT2","-0.289479184475887","0.005605286470938479","0.42642780163539795"
"DAPP1","DAPP1","0.280301764070535","0.00560749661871739","0.42642780163539795"
"TMEM161A","TMEM161A","-0.407905057484264","0.0056113857323108795","0.42642780163539795"
"ERI2","ERI2","0.360595922859574","0.005618465154268061","0.42642780163539795"
"DMBT1","DMBT1","0.668760918038472","0.00568086605321917","0.42907084913610205"
"nan","nan","0.8277220296962849","0.00576605546290748","0.430446401453558"
"DPCD","DPCD","0.46209830753263503","0.00577876750990729","0.430446401453558"
"RUNX3","RUNX3","0.320032896163359","0.00579578509851821","0.430446401453558"
"SLC39A14","SLC39A14","-0.295581357700539","0.0058097399771995205","0.430446401453558"
"CCL3","CCL3","-0.38479285844248795","0.00586060278066833","0.43064151347955304"
"GGACT","GGACT","1.66545937483456","0.0058677293436381","0.43064151347955304"
"RPS10-NUDT3","RPS10-NUDT3","-0.47713301786012","0.00598873850277885","0.43545389828490705"
"nan","nan","0.313343464520852","0.00602273196130753","0.43545389828490705"
"CFAP44","CFAP44","0.568310177687475","0.0060265223122997705","0.43545389828490705"
"nan","nan","1.99846449755079","0.00604524982515199","0.43545389828490705"
"CIRBP","CIRBP","0.24769346256331198","0.006118350839183721","0.4384054587537679"
"ND6","ND6","0.23115379991574303","0.006163240602170421","0.4384054587537679"
"RERE","RERE","0.295583587163812","0.00618063878052832","0.4384054587537679"
"GAPDH","GAPDH","0.20770611697839603","0.00619893315289086","0.4384054587537679"
"KRCC1","KRCC1","0.37571302791885","0.00622988155991077","0.43860057552331105"
"NR3C1","NR3C1","0.252867682975998","0.00631694506415637","0.442726793933374"
"CABLES1","CABLES1","0.32735788689408696","0.00634816435915264","0.442919682798457"
"BCAS4","BCAS4","-0.51015030748163","0.00638483937945672","0.443489803147175"
"HEATR3","HEATR3","-0.419214185423491","0.00644692975504081","0.445812355816355"
"GCNT3","GCNT3","-1.33054223588264","0.00655117317700719","0.45087994857989705"
"IRF1-AS1","IRF1-AS1","0.464035682077124","0.0065781700834010295","0.45087994857989705"
"CBWD6","CBWD6","0.3917396711839651","0.006652455878166021","0.452197110831331"
"GRAP2","GRAP2","-0.25252680493728197","0.00665551374640882","0.452197110831331"
"CLMN","CLMN","0.32029254212068603","0.00679140077716984","0.459423498660807"
"TXNRD1","TXNRD1","-0.258373150193291","0.00682211565048322","0.459503451973456"
"TMEM107","TMEM107","0.342408848326789","0.00690727001540514","0.46323368176589896"
"CPD","CPD","-0.26124792874395497","0.007004606671657","0.46631510271576293"
"STARD4","STARD4","0.255293401765537","0.0070148459607794296","0.46631510271576293"
"ARID5B","ARID5B","-0.494608367127417","0.007043129323105871","0.46631510271576293"
"nan","nan","-2.50755678276663","0.007127729543600841","0.46991671173256605"
"FGF7P6","FGF7P6","-2.7476839201355694","0.0073237472797897","0.47930739630936803"
"PIEZO2","PIEZO2","-0.363269859265732","0.007331779698028759","0.47930739630936803"
"DUSP3","DUSP3","0.34274092647446","0.00751987112869788","0.487945009721786"
"ARHGAP27","ARHGAP27","0.61370875098069","0.007526627825260541","0.487945009721786"
"USP28","USP28","0.25145690893554","0.00760673695310048","0.49030731255563403"
"FNBP1","FNBP1","0.213490319934416","0.0076323264850770706","0.49030731255563403"
"HBD","HBD","-0.546294986610466","0.007657605048590459","0.49030731255563403"
"EPSTI1","EPSTI1","0.5908643086557691","0.007696868328033341","0.490381266560343"
"NBPF26","NBPF26","0.333172592072104","0.00774718383551808","0.490381266560343"
"TESK1","TESK1","0.3572521316098449","0.0077533126533739","0.490381266560343"
"GOT1","GOT1","-0.23446813874257397","0.0078026613585031905","0.49150448614150205"
"PIK3R1","PIK3R1","0.293520071652718","0.00787988367157025","0.49436737921758706"
"HSP90AA1","HSP90AA1","-0.227983077579296","0.00807369376941678","0.49789022218955203"
"COL5A3","COL5A3","-0.29661661790229","0.00811085377211482","0.49789022218955203"
"EFNA3","EFNA3","0.5899084044285561","0.0081170319360993","0.49789022218955203"
"PURPL","PURPL","0.30359339860846","0.008119030272824","0.49789022218955203"
"TMEM18","TMEM18","0.393517729288796","0.00812407451638192","0.49789022218955203"
"nan","nan","-0.398381996901681","0.00812803627714803","0.49789022218955203"
"LINC01480","LINC01480","-0.3385729669128761","0.00834057841679203","0.507139285301616"
"nan","nan","2.07417674378855","0.00834421601884528","0.507139285301616"
"ZNF12","ZNF12","0.33718931967585897","0.00843365988983724","0.5105809892061379"
"N4BP2","N4BP2","0.27172548970739896","0.008593018554683559","0.5116689385370861"
"DDIT3","DDIT3","-0.5720126860245881","0.00859612776901524","0.5116689385370861"
"RAPGEFL1","RAPGEFL1","0.8015421441893421","0.00861494908169023","0.5116689385370861"
"ERCC6","ERCC6","-0.45755219028265504","0.00863646182566709","0.5116689385370861"
"HTD2","HTD2","-0.5286476143107679","0.00864033944192352","0.5116689385370861"
"ND2","ND2","0.22250030214673","0.00864894471593634","0.5116689385370861"
"MCM4","MCM4","-0.231693482591416","0.008833579157388041","0.520612341325002"
"PCBD1","PCBD1","-0.25925190837573897","0.00887680864094975","0.5211859080925929"
"GYS1","GYS1","0.27526225260745696","0.00902639248819318","0.523692149548293"
"REXO2","REXO2","-0.39999540556447","0.00903240614395579","0.523692149548293"
"ARHGEF17","ARHGEF17","0.28718483858256105","0.00909854406684542","0.523692149548293"
"PDZD2","PDZD2","1.54191864478244","0.009100461778613591","0.523692149548293"
"SAP30L","SAP30L","-0.425095466583065","0.009144097019131001","0.523692149548293"
"SIKE1","SIKE1","0.245418032252","0.00915486612216628","0.523692149548293"
"CTDSP1","CTDSP1","0.30314819346126803","0.00916498043185878","0.523692149548293"
"TPI1","TPI1","0.19247776508679104","0.009188762570003459","0.523692149548293"
"KMT2E","KMT2E","0.27411210035845895","0.00934060249828452","0.530403044783974"
"AKAP6","AKAP6","1.04218700794746","0.00948085895128967","0.536409761538604"
"ERO1A","ERO1A","0.23740942462289802","0.00954505752182581","0.538085326022057"
"nan","nan","0.333816783360818","0.00969583582840178","0.544611948209759"
"RASAL3","RASAL3","-0.29596970033407","0.00976184987536456","0.5463475619093421"
"BRWD3","BRWD3","0.252757660635465","0.00985910190604586","0.54795113365284"
"FHL1","FHL1","0.28821269851133396","0.00986093691257762","0.54795113365284"
"nan","nan","0.667774608975313","0.00994266908215378","0.550085177849967"
"ST6GALNAC6","ST6GALNAC6","0.587910138687675","0.0099700507843493","0.550085177849967"
"FKBP15","FKBP15","0.253455973851995","0.010062078378497","0.551409783103052"
"UVSSA","UVSSA","0.31463431035769396","0.010064938517980999","0.551409783103052"
"MYO1E","MYO1E","0.29283888101498196","0.0101126350941802","0.55207891028193"
"NCKIPSD","NCKIPSD","0.372349631689165","0.0103080060701784","0.558806142700845"
"ADPRHL2","ADPRHL2","0.297639320387295","0.0103488768249617","0.558806142700845"
"TLE6","TLE6","0.536293415591626","0.0103707316698406","0.558806142700845"
"CLUH","CLUH","-0.29060564973811304","0.0104100387949234","0.558806142700845"
"SCN4A","SCN4A","1.9632399871883401","0.0104154368136284","0.558806142700845"
"PPP2R5B","PPP2R5B","0.6848999298410671","0.0106632425181664","0.5691195653185439"
"REXO5","REXO5","0.312874657278491","0.0106808222297715","0.5691195653185439"
"TMEM167A","TMEM167A","-0.211222029857264","0.0109204435020737","0.5799016397568779"
"ERMAP","ERMAP","-0.532897981989802","0.0109720339593099","0.580659443445249"
"TAFA2","TAFA2","-2.08066128328392","0.0110735065438388","0.5840430112392819"
"PECAM1","PECAM1","-1.18117696668328","0.011216569396061","0.5895898757882221"
"TOMM20","TOMM20","0.22046268546463502","0.0113171294730013","0.592872786095712"
"TFB1M","TFB1M","0.283072195940252","0.0113801183091353","0.593903100462119"
"IGF1R","IGF1R","0.822257261922528","0.0114131388288562","0.593903100462119"
"PFKFB4","PFKFB4","1.37731865107037","0.0115225615191803","0.597598448923088"
"TARBP1","TARBP1","0.23415596042849998","0.0118767963020892","0.613923832771447"
"ACVR2A","ACVR2A","-0.516964362885009","0.0119886556953179","0.6176539535213629"
"LSP1","LSP1","0.265659327681407","0.0121247470037182","0.6226037578575949"
"LOC154761","LOC154761","0.645130389226089","0.0122069804458442","0.624764502489772"
"HELZ","HELZ","0.277818924723456","0.0123018511337335","0.62755574357298"
"SLC35E1","SLC35E1","0.30421622977413","0.0124378673769923","0.632420844832102"
"CFL2","CFL2","-0.35898410127017605","0.0125446526583396","0.635772803619239"
"PNCK","PNCK","5.40204120031302","0.0128137281510575",""
"WDR90","WDR90","0.24341810345492002","0.0130465377783558","0.6590619522514201"
"HGS","HGS","0.27282283374044103","0.0131656215398107","0.662925260640498"
"ITGAX","ITGAX","0.37509039920516796","0.0134210162758882","0.6701340181605839"
"BAMBI","BAMBI","-0.40295247640329207","0.0134552083203654","0.6701340181605839"
"FDPS","FDPS","-0.19392203399125799","0.013456199791628001","0.6701340181605839"
"LTB4R","LTB4R","0.30068869594742303","0.0134989711049011","0.6701340181605839"
"FANCI","FANCI","0.19603324325373103","0.0135495028101089","0.6701340181605839"
"BNIP3L","BNIP3L","0.8053352445980791","0.0135672096998897","0.6701340181605839"
"PCK2","PCK2","-0.2911095276402","0.0137196326277053","0.673637600641667"
"ADGRL1","ADGRL1","-0.585900979600866","0.0137247329136454","0.673637600641667"
"MDM2","MDM2","0.266173838677784","0.0138119059632678","0.67456446464576"
"APOL6","APOL6","-0.40179803833832206","0.0139224327045529","0.67456446464576"
"GTPBP1","GTPBP1","0.33702110837298604","0.0139394730534265","0.67456446464576"
"ANKRD11","ANKRD11","-0.24657874107750402","0.0139704518466263","0.67456446464576"
"RN7SK","RN7SK","0.666290271624488","0.0140685519288093","0.67456446464576"
"KCTD19","KCTD19","0.516309207249817","0.0140738853936831","0.67456446464576"
"APBB2","APBB2","-0.456065981715599","0.0140870378922622","0.67456446464576"
"LOC107984525","LOC107984525","0.412271432499308","0.0140904589632927","0.67456446464576"
"RBL1","RBL1","0.24421971168626996","0.0143164902888923","0.679570093682773"
"WARS2-AS1","WARS2-AS1","-0.373248113693106","0.0143221198959725","0.679570093682773"
"C3orf18","C3orf18","1.02698044602556","0.0143260486360274","0.679570093682773"
"DEPDC1","DEPDC1","-0.213785395349857","0.0146810977655625","0.691656206714715"
"GPR146","GPR146","1.8634488691014999","0.014720234209734","0.691656206714715"
"NME1-NME2","NME1-NME2","-0.576641596156867","0.0147503154985671","0.691656206714715"
"DTX4","DTX4","-0.263032873685794","0.0147586516247371","0.691656206714715"
"ATP23","ATP23","0.40987582319630395","0.0148491579151164","0.6933696878101079"
"CDH26","CDH26","-2.44145035282126","0.0149664366484116","0.6933696878101079"
"UPRT","UPRT","0.343482030319757","0.0149926407460268","0.6933696878101079"
"nan","nan","1.49414616072031","0.0150179281477658","0.6933696878101079"
"GEMIN6","GEMIN6","-0.299674196189477","0.0150647171452108","0.6933696878101079"
"DDR1","DDR1","0.25600742666542603","0.0150981799255909","0.6933696878101079"
"CAV1","CAV1","-0.27378177795609104","0.0151329810191462","0.6933696878101079"
"AFF1","AFF1","0.271315510181133","0.0151720272102021","0.6933696878101079"
"HERPUD2","HERPUD2","-0.357431996093788","0.0152238254315361","0.6933696878101079"
"MBNL2","MBNL2","-0.40826784297669894","0.0152408530902408","0.6933696878101079"
"SELL","SELL","-0.29946080347001297","0.0153548377488941","0.696518718761061"
