"ENSEMBL","Symbol","LOG2FC","PVAL","ADJP"
"C5orf34","C5orf34","0.756029737959418","8.71246279183068e-19","1.1473224438992e-16"
"ZNF611","ZNF611","1.07202676382844","8.79900814084559e-19","1.15217294734677e-16"
"MIR548AD","MIR548AD","2.7560492509179997","9.031202409465109e-19","1.17593358564142e-16"
"ASCC1","ASCC1","0.737208711502299","9.21487815962977e-19","1.1824288797468701e-16"
"NPIPB6","NPIPB6","0.872894999724423","9.22746122155272e-19","1.1824288797468701e-16"
"LOC100506548","LOC100506548","1.4195426977706298","9.235335593151569e-19","1.1824288797468701e-16"
"ZFC3H1","ZFC3H1","1.70387288347772","9.296880958962299e-19","1.1824288797468701e-16"
"ABHD18","ABHD18","0.895905504091794","9.33617314551831e-19","1.1824288797468701e-16"
"SDHAP2","SDHAP2","0.37025614034426396","1.07105694698807e-18","1.3491242858881798e-16"
"ANKRD20A11P","ANKRD20A11P","1.6023925568395","1.08155023605171e-18","1.3494827036855502e-16"
"MSMO1","MSMO1","1.86867760916969","1.0829865076822399e-18","1.3494827036855502e-16"
"UHRF2","UHRF2","1.03593663804046","1.1060944681431002e-18","1.36620981751413e-16"
"RFX8","RFX8","0.6462495051460561","1.1081997052796199e-18","1.36620981751413e-16"
"LRIG2","LRIG2","0.9429160012687451","1.1149740507469899e-18","1.3672885488975098e-16"
"KLHL2","KLHL2","0.47713477420102096","1.1353563707260399e-18","1.3849555054903898e-16"
"UBE2J2","UBE2J2","-0.44351505427982396","1.18618900829966e-18","1.43938757305556e-16"
"RNF166","RNF166","-0.635143914889498","1.2166579956098099e-18","1.46867095647128e-16"
"NABP1","NABP1","0.542601000147455","1.2661582276674398e-18","1.5205051421061298e-16"
"PTPN4","PTPN4","0.811608903778418","1.3123479568171e-18","1.56784992758505e-16"
"TBC1D31","TBC1D31","0.9938866375499581","1.34297235434168e-18","1.5962087311065097e-16"
"DDX51","DDX51","-0.506550817092772","1.4131739748869001e-18","1.6541601759511899e-16"
"GOLGA1","GOLGA1","0.429833746158566","1.4166381658298998e-18","1.6541601759511899e-16"
"ZNF248","ZNF248","0.599381284152442","1.4206953064518e-18","1.6541601759511899e-16"
"ATXN2","ATXN2","0.816178347866683","1.42591286420792e-18","1.6541601759511899e-16"
"ARL8A","ARL8A","-0.41011610518554903","1.42741526163972e-18","1.6541601759511899e-16"
"ZCCHC7","ZCCHC7","1.02038577094857","1.46723754729316e-18","1.69184898674694e-16"
"KDM7A","KDM7A","0.7314341910372171","1.4926309739618498e-18","1.71037274307845e-16"
"BRD8","BRD8","0.471602168286199","1.5017610848293002e-18","1.71037274307845e-16"
"LRMP","LRMP","1.34999251120321","1.50544090947062e-18","1.71037274307845e-16"
"SNX15","SNX15","-0.49662628013039395","1.53658493911805e-18","1.737240445558e-16"
"ZNF428","ZNF428","-0.49878023965549795","1.5829063502463198e-18","1.78092332425529e-16"
"PGAM5","PGAM5","-0.5558484152124611","1.6514872430200899e-18","1.84910723823558e-16"
"DNAAF5","DNAAF5","-0.403669994757346","1.7433461944786097e-18","1.94257378603032e-16"
"MRPL54","MRPL54","-1.14162935663862","1.7851864070468397e-18","1.9796777682356296e-16"
"LOC100132287","LOC100132287","1.4353590280106399","1.855620387141e-18","2.0383415812013501e-16"
"ANKRD20A5P","ANKRD20A5P","1.14115359319398","1.86260535848892e-18","2.0383415812013501e-16"
"UBL7-AS1","UBL7-AS1","0.8246187696387829","1.86447087722607e-18","2.0383415812013501e-16"
"EFHD2","EFHD2","-0.597403557785314","1.9029013050924797e-18","2.06295129110346e-16"
"FAM111A","FAM111A","1.03074782761439","1.91988273304431e-18","2.06295129110346e-16"
"CARF","CARF","0.5676656077366","1.92206280174946e-18","2.06295129110346e-16"
"PSMB10","PSMB10","-0.61873510728174","1.92258479906091e-18","2.06295129110346e-16"
"CEP152","CEP152","1.5637922953177399","1.96508539061855e-18","2.09883797688323e-16"
"LINC01001","LINC01001","1.3421221609555","2.06095735320837e-18","2.1911380080417603e-16"
"SEPSECS","SEPSECS","0.747568475697715","2.07783470542665e-18","2.19899429076135e-16"
"EXOC1","EXOC1","0.8307734945561519","2.09561926502083e-18","2.2077348956994397e-16"
"KMT5B","KMT5B","0.646858109609822","2.12676583440359e-18","2.2304095811752e-16"
"MYBBP1A","MYBBP1A","-0.6675199782481279","2.2343235640468995e-18","2.3235348497905094e-16"
"IDI1","IDI1","1.09594741554518","2.23561406352541e-18","2.3235348497905094e-16"
"DDHD1","DDHD1","0.9958216843119649","2.3675522516371797e-18","2.44967672036585e-16"
"VPS8","VPS8","0.93337061530739","2.4511708889788597e-18","2.5249238975050297e-16"
"MIR548F1","MIR548F1","2.86277128368689","2.47210380972057e-18","2.5352190264554703e-16"
"C9orf85","C9orf85","0.7557752374736101","2.4917111554896097e-18","2.5440700198582704e-16"
"LOC729218","LOC729218","0.9542820480188441","2.58306578357824e-18","2.62577700289443e-16"
"RAB23","RAB23","0.9961582671220091","2.75087449062956e-18","2.78410606434855e-16"
"MIR548D2","MIR548D2","2.71685864493903","2.76284417655507e-18","2.78410606434855e-16"
"DDX58","DDX58","1.04791646322239","2.8594678481992197e-18","2.8689994076932205e-16"
"FKBP8","FKBP8","-0.7257150324484091","3.0765931554967397e-18","3.07354308469603e-16"
"ELMSAN1","ELMSAN1","-0.507531980600255","3.13403230748424e-18","3.1174878450885e-16"
"VASP","VASP","-0.6612697310597729","3.26490613672203e-18","3.2337918602908797e-16"
"AGAP12P","AGAP12P","1.10845381981103","3.31470536121517e-18","3.26914579390996e-16"
"APPL2","APPL2","0.5178957401440549","3.4001383461922597e-18","3.3351584975612794e-16"
"KIZ","KIZ","0.545802670244225","3.43435062151253e-18","3.3351584975612794e-16"
"VARS","VARS","-0.6154272829521921","3.4361620227736296e-18","3.3351584975612794e-16"
"FKTN","FKTN","0.768338490140608","3.43919782938752e-18","3.3351584975612794e-16"
"LOC101929819","LOC101929819","1.24959118044916","3.488854463976899e-18","3.3623817270671997e-16"
"PKN2","PKN2","1.30582961943219","3.51755739672378e-18","3.3623817270671997e-16"
"LOC389765","LOC389765","1.2099126029916398","3.51915939719273e-18","3.3623817270671997e-16"
"DBT","DBT","0.9813612133420501","3.52529990800073e-18","3.3623817270671997e-16"
"ULBP1","ULBP1","1.1725012530527499","3.5534196191944396e-18","3.3753117423798997e-16"
"FBLN2","FBLN2","-0.519284016564495","3.80760007241354e-18","3.6019896685032005e-16"
"PRDX5","PRDX5","-0.6684789394125289","3.9404148760221e-18","3.7124794951855404e-16"
"ITPA","ITPA","-0.489063906555508","4.04467076126963e-18","3.7952766896334497e-16"
"RNU4ATAC","RNU4ATAC","-0.601903081136212","4.3693248342223395e-18","4.0674951943606e-16"
"NPHP3-ACAD11","NPHP3-ACAD11","0.45836512370477706","4.36987661645507e-18","4.0674951943606e-16"
"HCFC1","HCFC1","-0.654958717487499","4.4345062211398e-18","4.1111420274942896e-16"
"MIR644A","MIR644A","1.69927131536534","4.60725344937821e-18","4.25427542614497e-16"
"DPY19L4","DPY19L4","0.530599160803348","4.6600370258330494e-18","4.285939609037009e-16"
"CLOCK","CLOCK","0.8218626594062101","4.7011247361818e-18","4.29706555629436e-16"
"TUBD1","TUBD1","0.706927612613568","4.7092145286221996e-18","4.29706555629436e-16"
"DTX1","DTX1","-0.7796335455178081","4.885597989963769e-18","4.44052959268197e-16"
"MIR4659A","MIR4659A","1.62817973900346","4.9450498820219294e-18","4.477008637329e-16"
"ARID5A","ARID5A","-0.59533526266277","5.3941727969046294e-18","4.864620346842749e-16"
"ARHGAP12","ARHGAP12","0.487668134944702","5.43307004875658e-18","4.880707927133e-16"
"ZNF613","ZNF613","0.699148940736379","5.52326613207332e-18","4.94257680089048e-16"
"PKD2","PKD2","0.602453686913787","5.61329335514045e-18","5.003819234311161e-16"
"SBF2","SBF2","1.2414864761917401","5.67382157969665e-18","5.03839704033063e-16"
"SBF1","SBF1","-0.5644411226474499","5.73032518802901e-18","5.069150644387349e-16"
"PEX1","PEX1","1.08523103143468","5.8446442094836e-18","5.15062048833465e-16"
"EPB41L5","EPB41L5","0.647116457298781","6.082401247615709e-18","5.33984142863596e-16"
"KAT2B","KAT2B","0.6825478342974621","6.17814670384676e-18","5.40343042094552e-16"
"DNAJB1","DNAJB1","1.11430463881772","6.28419499667503e-18","5.47551832473448e-16"
"C9orf72","C9orf72","0.640609061414677","6.366562921328259e-18","5.52651044298221e-16"
"SMG1P5","SMG1P5","1.97293646465918","6.4870753676321896e-18","5.610109917746691e-16"
"LINC00649","LINC00649","1.0759101248043101","6.659139164801579e-18","5.737504402327371e-16"
"SUPT3H","SUPT3H","0.7095194433045531","6.85076930055353e-18","5.87642070469741e-16"
"SPG11","SPG11","1.28204112999569","6.871079134370269e-18","5.87642070469741e-16"
"USP32P2","USP32P2","0.6026655452116789","7.08918682682244e-18","6.02074060547646e-16"
"AGAP7P","AGAP7P","1.14493444266752","7.091781444082809e-18","6.02074060547646e-16"
"HRAS","HRAS","-0.6264840893419029","7.22114141681497e-18","6.10818958458104e-16"
"RRP7BP","RRP7BP","-0.6395474176131071","7.52868594041459e-18","6.34517651058142e-16"
"MBTPS2","MBTPS2","0.9644977050760409","7.611273338347089e-18","6.39153920879965e-16"
"CLUH","CLUH","-0.6240034858888871","7.83894202742309e-18","6.55895882200668e-16"
"SNHG8","SNHG8","-0.851854232520021","8.00521580308658e-18","6.673988729069701e-16"
"LINC00342","LINC00342","1.05108679642484","8.09269793065333e-18","6.72274049959685e-16"
"CEP295","CEP295","1.61045338250869","8.73071763132856e-18","7.22685151933221e-16"
"MIR573","MIR573","1.96268246345267","8.89488283561661e-18","7.33653734808136e-16"
"USP9Y","USP9Y","1.02188956247664","9.070746206221329e-18","7.45505974544652e-16"
"P2RX5","P2RX5","-0.47354990153673404","9.181424985509919e-18","7.519359960747829e-16"
"SLC29A1","SLC29A1","-0.5173821093179289","9.371453595884789e-18","7.647964084219081e-16"
"BRWD1","BRWD1","0.847691165919915","9.825819983725029e-18","7.99063262325596e-16"
"FMNL3","FMNL3","-0.40137435357155504","1.00346335144845e-17","8.131912621161121e-16"
"ANKRD20A4","ANKRD20A4","1.24595534738275","1.0573471140997401e-17","8.538722670205431e-16"
"EIF2AK3","EIF2AK3","0.647737427914957","1.08271882817357e-17","8.71325495853433e-16"
"ECHS1","ECHS1","-0.616211532125112","1.09695030201509e-17","8.797237768098199e-16"
"MIR548A3","MIR548A3","2.8423618948174703","1.1411599769211199e-17","9.12022923624165e-16"
"MIR548AC","MIR548AC","2.82682747481225","1.1888969654283699e-17","9.46909449063e-16"
"CDK5RAP2","CDK5RAP2","1.19233722559304","1.24884920762329e-17","9.912526741467481e-16"
"SDHAP1","SDHAP1","0.477027612845977","1.2742780737809e-17","1.00798439986416e-15"
"PKN1","PKN1","-0.615908012421827","1.3053639330227602e-17","1.02583483145457e-15"
"MALAT1","MALAT1","2.7859572495054596","1.3056964891016901e-17","1.02583483145457e-15"
"MIR548O2","MIR548O2","3.2047473527803","1.38690711005582e-17","1.0859576381676901e-15"
"ANXA2R","ANXA2R","0.79044295166629","1.4558675033380998e-17","1.1361158627901402e-15"
"PPP2R2A","PPP2R2A","0.928397134272144","1.49064084807422e-17","1.15774456696315e-15"
"RABGEF1","RABGEF1","0.586461243400906","1.4935739117313802e-17","1.15774456696315e-15"
"CENPI","CENPI","1.56080306943823","1.5015758650630302e-17","1.1600674608188601e-15"
"TIMM44","TIMM44","-0.5427765301844489","1.52154452338219e-17","1.1651045261513698e-15"
"VPS13B","VPS13B","1.34389480603562","1.52496589189061e-17","1.1651045261513698e-15"
"HSD17B10","HSD17B10","-0.564918656423027","1.5277463050014903e-17","1.1651045261513698e-15"
"ANKRD36BP2","ANKRD36BP2","0.7535238478786321","1.5285822190361e-17","1.1651045261513698e-15"
"ZNF382","ZNF382","0.537563024760049","1.53323070490644e-17","1.1651045261513698e-15"
