"ENSEMBL","Symbol","LOG2FC","PVAL","ADJP"
"TMEM30A","TMEM30A","-0.916428219541583","9.39615507488226e-10","2.57183204571833e-07"
"NDUFA9","NDUFA9","-0.7174407593895631","1.0335580308755002e-09","2.76746397093337e-07"
"TMPO","TMPO","-0.879961777494955","1.51616569237124e-09","3.9733218793482105e-07"
"NCBP1","NCBP1","-0.9916412810854269","1.56487531755933e-09","3.98870204138379e-07"
"HLA-DRA","HLA-DRA","-0.783792826267343","1.601487593966e-09","3.98870204138379e-07"
"CAPRIN1","CAPRIN1","-0.6866521934366949","1.61918569513022e-09","3.98870204138379e-07"
"NOL11","NOL11","-0.7289079796649821","1.68791839743643e-09","4.0764884120048106e-07"
"SEC23IP","SEC23IP","-1.23493076322854","1.7935560971349302e-09","4.1796643498639296e-07"
"SMC2","SMC2","-0.894532471707633","1.8323037641044003e-09","4.1796643498639296e-07"
"GGH","GGH","-0.8289805204523951","1.8324419492786602e-09","4.1796643498639296e-07"
"PRDX3","PRDX3","-0.6476247697719361","1.91067358140066e-09","4.21825857373874e-07"
"NUP37","NUP37","-1.00446624299965","1.9178572714895602e-09","4.21825857373874e-07"
"ATP10D","ATP10D","-0.8997143444727729","2.06469608448433e-09","4.4615546794023705e-07"
"CDC23","CDC23","-0.861128515062005","2.1870397351411605e-09","4.60214622225399e-07"
"RAN","RAN","-0.7440975510850021","2.2044867022244503e-09","4.60214622225399e-07"
"ORC4","ORC4","-0.911063602987838","2.58491473370724e-09","5.30639912917869e-07"
"SLC9A6","SLC9A6","-0.85943941802649","2.70883353113775e-09","5.45800596908967e-07"
"DDX21","DDX21","-0.721501083709351","2.77308867563053e-09","5.45800596908967e-07"
"RAB21","RAB21","-1.07490830367171","2.79170557808435e-09","5.45800596908967e-07"
"ANXA7","ANXA7","-0.607194084816758","2.84197291358529e-09","5.469465683848449e-07"
"AGPAT5","AGPAT5","-0.8886077344471508","2.9647409314315196e-09","5.59337780307139e-07"
"PBK","PBK","-0.7922036425744821","2.9971822278372304e-09","5.59337780307139e-07"
"CPNE3","CPNE3","-0.8786785853528571","3.0708246147972803e-09","5.63944051023695e-07"
"ANKRD36B","ANKRD36B","0.8429251724847541","3.1134363456695002e-09","5.63944051023695e-07"
"KIF11","KIF11","-0.841858129830625","3.34714623823908e-09","5.974898582085611e-07"
"MRPS35","MRPS35","-0.838499669602679","3.59607089672351e-09","6.32754360499193e-07"
"RECQL","RECQL","-0.8047586991927042","3.69813773796846e-09","6.41548767867007e-07"
"SLC25A5","SLC25A5","-0.675864970910943","3.79306160400326e-09","6.48876941340392e-07"
"DLGAP5","DLGAP5","-0.8141173661541741","4.19332586601817e-09","7.07523214955422e-07"
"ARMT1","ARMT1","-0.957123183512795","4.30300839205546e-09","7.16218302229015e-07"
"TAF1D","TAF1D","-0.784159379037239","4.52210017207272e-09","7.42649437592263e-07"
"SEL1L","SEL1L","-0.697915196194786","4.79495884093866e-09","7.770987900505459e-07"
"PRMT5","PRMT5","-0.769689709476729","5.174730274006749e-09","8.277552309732609e-07"
"GLUD1","GLUD1","-0.820734557257426","5.2529314595508205e-09","8.294917536831729e-07"
"CPD","CPD","-1.1741726555284","5.93163473724388e-09","9.248094311219351e-07"
"DIPK1A","DIPK1A","-0.7244939141290571","6.52260652157588e-09","1.00423680657813e-06"
"HBS1L","HBS1L","-0.74350368259168","6.863379824416989e-09","1.04365739873264e-06"
"LMBRD1","LMBRD1","-1.0832279383522099","7.24759977910535e-09","1.0886425180395201e-06"
"DSG2","DSG2","-0.8191870893245059","7.79330072633689e-09","1.1565070487505e-06"
"CBFB","CBFB","-0.7035404029512728","8.135687156431852e-09","1.1834610369731001e-06"
"NUP133","NUP133","-0.8084205524023651","8.22363716610659e-09","1.1834610369731001e-06"
"SUCLG2","SUCLG2","-1.18068994428004","8.264369177249751e-09","1.1834610369731001e-06"
"RAB1A","RAB1A","-0.7622568054454699","8.359268508294208e-09","1.1834610369731001e-06"
"RB1","RB1","-0.909499311270438","8.54267809704893e-09","1.19186854849897e-06"
"TTK","TTK","-0.9427594309673009","8.61218647531121e-09","1.19186854849897e-06"
"TOR1AIP1","TOR1AIP1","-0.775387474013162","9.32048848238413e-09","1.27556062930584e-06"
"STAG2","STAG2","-0.7203413201172951","9.830197087758451e-09","1.33053337944968e-06"
"ZFC3H1","ZFC3H1","-0.965540090521194","1.1374086306098401e-08","1.5227676199153601e-06"
"NOLC1","NOLC1","-0.564830045146135","1.2140461929468701e-08","1.59472376877894e-06"
"METAP2","METAP2","-0.989902142177685","1.21704988442981e-08","1.59472376877894e-06"
"EIF4A3","EIF4A3","-0.6698730664582989","1.2893497628235701e-08","1.67167589775768e-06"
"CUL2","CUL2","-0.85389778390751","1.32580290215883e-08","1.70103274436357e-06"
"GMPS","GMPS","-0.636363064871581","1.3443388914228502e-08","1.7070332088304399e-06"
"DICER1","DICER1","-0.788243416616596","1.3621827358103898e-08","1.7120413017323e-06"
"TIAL1","TIAL1","-0.613623949531924","1.3894139119676203e-08","1.72862738926315e-06"
"FAM98A","FAM98A","-0.636031712626115","1.4233686356276799e-08","1.7474923651164903e-06"
"ASNS","ASNS","-0.731820875781993","1.4329522519831597e-08","1.7474923651164903e-06"
"CCT4","CCT4","-0.640725870782365","1.4625006490410701e-08","1.7660412249253798e-06"
"G3BP2","G3BP2","-0.7407341978002359","1.49626404147787e-08","1.78927031057116e-06"
"PCBP1","PCBP1","-0.760738799110905","1.51538948123128e-08","1.79471656156978e-06"
"HS2ST1","HS2ST1","-0.8220792962841071","1.63958074907341e-08","1.8929119413217399e-06"
"SLC39A8","SLC39A8","-0.647637509049701","1.6432849670121597e-08","1.8929119413217399e-06"
"PRPF4B","PRPF4B","-0.7996530640807759","1.64440673639219e-08","1.8929119413217399e-06"
"PTPRO","PTPRO","0.6703592926815141","1.7057342578114e-08","1.94532674569102e-06"
"TMEM59","TMEM59","-0.709589046019593","1.75347195650082e-08","1.9814233108459202e-06"
"ZMPSTE24","ZMPSTE24","-0.6561260722452379","1.82148169751553e-08","2.03956273348171e-06"
"SEC24A","SEC24A","-0.7331854400862691","1.94170243058923e-08","2.13968709688765e-06"
"RAD21","RAD21","-1.05146239882327","1.94564386499486e-08","2.13968709688765e-06"
"PPA2","PPA2","-0.6709846352403139","2.07508020934622e-08","2.25680580142323e-06"
"AKAP11","AKAP11","-0.7046133351214591","2.0887867286047598e-08","2.25680580142323e-06"
"HIBCH","HIBCH","-0.7905955085738109","2.1249650417945e-08","2.2759299495463403e-06"
"TSG101","TSG101","-0.7245879555127009","2.1841103562266396e-08","2.3114115451990797e-06"
"PDLIM5","PDLIM5","-0.783230823889022","2.19562515862866e-08","2.3114115451990797e-06"
"XAF1","XAF1","0.8329835388774199","2.23453465122659e-08","2.33243756772525e-06"
"RBM6","RBM6","0.6177910928564749","2.25529668675552e-08","2.3343268311569597e-06"
"ATXN10","ATXN10","-0.6500236600642739","2.32510337220113e-08","2.38652485295011e-06"
"ELP4","ELP4","-0.8073213595668242","2.45397471107589e-08","2.48139517070307e-06"
"PSMD14","PSMD14","-0.575662314194648","2.4578242333829202e-08","2.48139517070307e-06"
"MTREX","MTREX","-0.7425353121794","2.75483826254389e-08","2.75864576258155e-06"
"MALT1","MALT1","-0.63886682874515","2.8162830198306603e-08","2.78040729475142e-06"
"LANCL1","LANCL1","-0.858920834009798","2.82171723507289e-08","2.78040729475142e-06"
"ALDH18A1","ALDH18A1","-0.8588611302515792","3.0220246457651e-08","2.95414901284832e-06"
"DENND4C","DENND4C","-0.868569254990684","3.07087405100675e-08","2.95659602400715e-06"
"ELOVL5","ELOVL5","-0.607449474987932","3.07253625942124e-08","2.95659602400715e-06"
"HILPDA","HILPDA","-0.808313107681068","3.17461839879339e-08","3.03114533472389e-06"
"DHX40","DHX40","-0.6333423976189521","3.28585840245704e-08","3.11322445715872e-06"
"RALBP1","RALBP1","0.9166061250265559","3.4212630382746294e-08","3.21677075133043e-06"
"PCCB","PCCB","-0.825705136232818","3.4947052555766704e-08","3.26093065401045e-06"
"PURA","PURA","-0.799582071628344","3.59744435702513e-08","3.3307035615732103e-06"
"SP3","SP3","-0.8680503506676871","3.6235631830056805e-08","3.3307035615732103e-06"
"NNT","NNT","-0.834003884521226","3.9130345025152704e-08","3.57013673833189e-06"
"SGCE","SGCE","-0.9189239122306658","4.0903501089228704e-08","3.7044736979119903e-06"
"MICAL1","MICAL1","0.6708512869249079","4.6738114954143494e-08","4.2019953422641294e-06"
"P4HA1","P4HA1","-0.62610320034422","4.90697318113301e-08","4.37965135304459e-06"
"GCC2","GCC2","-0.8346098278103101","4.989626798477361e-08","4.4213836889817e-06"
"DNAJB9","DNAJB9","-0.820364884448689","5.072459742578941e-08","4.4244965164597096e-06"
"XRCC5","XRCC5","-0.5812519255562131","5.14167558237846e-08","4.4244965164597096e-06"
"LRBA","LRBA","-0.6517896712166871","5.1590544556815705e-08","4.4244965164597096e-06"
"ME2","ME2","-0.604917647185274","5.1808876803915e-08","4.4244965164597096e-06"
"SORL1","SORL1","-0.5850707673929879","5.18235059311062e-08","4.4244965164597096e-06"
"CCNB2","CCNB2","-0.716981011082547","5.20867090108515e-08","4.4244965164597096e-06"
"ADAM9","ADAM9","-0.989967160198067","5.3906516597195496e-08","4.5477161981346395e-06"
"CDK1","CDK1","-0.7306917000291852","5.61632759512059e-08","4.6754171454437995e-06"
"PTPRC","PTPRC","-0.729727779768774","5.617940549855349e-08","4.6754171454437995e-06"
"HSPA6","HSPA6","0.747570742216401","5.699421303015031e-08","4.71139410666014e-06"
"AIFM1","AIFM1","-0.721683309509736","5.8810525053056596e-08","4.82912824718998e-06"
"CNIH1","CNIH1","-0.66442732126796","6.030227824377429e-08","4.91882888164615e-06"
"TOMM20","TOMM20","-0.618029768138117","6.81469293308486e-08","5.52214295110567e-06"
"NARS","NARS","-0.6100486338198541","7.302922556122449e-08","5.87909131527844e-06"
"RFC5","RFC5","-0.584747983621292","7.47449561936103e-08","5.97814042491362e-06"
"PARP2","PARP2","-0.870570364449574","8.20220374541912e-08","6.51784151821467e-06"
"SLC30A1","SLC30A1","-0.659894251199016","8.62708348977088e-08","6.81152482971204e-06"
"COPS2","COPS2","-0.608227287676636","8.724196560672459e-08","6.81531505210469e-06"
"RPF1","RPF1","-0.566818184931781","8.74254914534822e-08","6.81531505210469e-06"
"VPS35","VPS35","-0.548885261625806","9.202892320247949e-08","7.12905815776692e-06"
"ERMP1","ERMP1","-0.5980609860181939","9.530478642328722e-08","7.3366815898476805e-06"
"MTA1","MTA1","0.634558144453391","9.92824101657768e-08","7.59541270814828e-06"
"TEX10","TEX10","-0.6954979829354679","1.01465485387034e-07","7.714508540198129e-06"
"ZNF22","ZNF22","-0.576992022398427","1.04321604537141e-07","7.8356010246794e-06"
"BCLAF1","BCLAF1","-0.600853156729277","1.04330483725536e-07","7.8356010246794e-06"
"PTP4A1","PTP4A1","-0.607227912928162","1.13250277127229e-07","8.389213365419949e-06"
"RRM1","RRM1","-0.5272090426152151","1.14230753783496e-07","8.389213365419949e-06"
"CAMSAP2","CAMSAP2","-0.7498412449221871","1.1441189556057e-07","8.389213365419949e-06"
"LCP1","LCP1","-0.6644602320117889","1.1442622760335698e-07","8.389213365419949e-06"
"ARL8B","ARL8B","-0.7120247675844219","1.1942501454793198e-07","8.69508678885941e-06"
"PDHX","PDHX","-0.781555451675946","1.20010128611358e-07","8.69508678885941e-06"
"GTF3C3","GTF3C3","-0.9838901391038759","1.2509475655039e-07","9.01048021304768e-06"
"ALG6","ALG6","-0.8425354810577691","1.2851404065268e-07","9.161861491644529e-06"
"PSMA7","PSMA7","-0.5698443062613271","1.2868409824263198e-07","9.161861491644529e-06"
"TMEM135","TMEM135","-1.03651237530321","1.39172942145298e-07","9.851684645997909e-06"
"MARCH7","MARCH7","-1.0771259871059","1.43883421485377e-07","1.0126926299630801e-05"
"IGF2BP3","IGF2BP3","-0.898568309181996","1.4570763211733e-07","1.01970505953929e-05"
"RNF111","RNF111","-0.7656992656591519","1.5271286851266902e-07","1.06269175224325e-05"
"KNOP1","KNOP1","0.894257270716504","1.61696398598449e-07","1.11888457389724e-05"
"CCT7","CCT7","-0.536780441123875","1.6443667575987698e-07","1.1314896845443598e-05"
"HSP90AB1","HSP90AB1","-0.542756649925421","1.73638028593628e-07","1.18816644343762e-05"
"CHMP2B","CHMP2B","-1.07699987787329","1.81090170058879e-07","1.2323136047597901e-05"
"LRPPRC","LRPPRC","-0.5548116291823989","1.85799208109438e-07","1.2574114540021699e-05"
"CKAP2","CKAP2","-0.637931468050756","1.98841951690303e-07","1.33832585736036e-05"
"PSMD6","PSMD6","-0.550231647777391","2.11529630185388e-07","1.4115806527596698e-05"
"CUL9","CUL9","0.8688692942198409","2.12017878347438e-07","1.4115806527596698e-05"
"ERAP2","ERAP2","-0.918852517202996","2.13276557161619e-07","1.4123265347095001e-05"
"SQLE","SQLE","-0.7906914157169609","2.4355446918927395e-07","1.6042034208579098e-05"
"SELENOF","SELENOF","-0.757871294448946","2.45931735305756e-07","1.60628755288725e-05"
"RHOA","RHOA","-0.490922442753718","2.4647913249629804e-07","1.60628755288725e-05"
"TMED10","TMED10","-0.622916522314361","2.5190098354179996e-07","1.6307051742834198e-05"
"NAA35","NAA35","-0.881802463784373","2.52873823405159e-07","1.6307051742834198e-05"
"ZBTB40","ZBTB40","0.595108759822947","2.81289005529956e-07","1.79848881620383e-05"
"CD58","CD58","-0.577354372882009","2.8181240685827604e-07","1.79848881620383e-05"
"KPNA3","KPNA3","-0.619959551067974","2.86602287304504e-07","1.8196290581080302e-05"
"PSMB2","PSMB2","-0.520692051839027","2.9048231959380195e-07","1.83480550278814e-05"
"IQGAP2","IQGAP2","-0.687644976490891","2.94146913511051e-07","1.84847323148756e-05"
"SGMS1","SGMS1","-0.894230790988428","2.9602906595198603e-07","1.8508578707262e-05"
"STAT3","STAT3","-0.779765658302035","2.9909850717677605e-07","1.8606041984325e-05"
"MEF2C","MEF2C","-0.562635930394537","3.1084960586393e-07","1.92398723388242e-05"
"BRD2","BRD2","0.5859080468150999","3.1493764087817803e-07","1.9395434613482603e-05"
"AMPD2","AMPD2","0.59258169799616","3.20220351256357e-07","1.9622657046888298e-05"
"SPATA5L1","SPATA5L1","-0.8145982868202591","3.22774669513778e-07","1.96468968437355e-05"
"DUS1L","DUS1L","0.539188327926865","3.25003529855811e-07","1.96468968437355e-05"
"PEX3","PEX3","-0.756578747071588","3.25799037683798e-07","1.96468968437355e-05"
"GNAI3","GNAI3","-0.5847082861914129","3.26996334575446e-07","1.96468968437355e-05"
"FAS","FAS","-0.604635891668036","3.39045980807148e-07","2.0271987114571102e-05"
"CLDND1","CLDND1","-0.991430504875636","3.4909285791659606e-07","2.0771868265501e-05"
"PDHB","PDHB","-0.625298419715463","3.5373887421722603e-07","2.08529161521686e-05"
"PPT1","PPT1","-0.506299522948876","3.53840990160205e-07","2.08529161521686e-05"
"KYNU","KYNU","-0.637366124315403","3.61977834957739e-07","2.12303055675828e-05"
"PRKAR1A","PRKAR1A","-0.697131811245317","3.6369200899244704e-07","2.12303055675828e-05"
"STAU2","STAU2","-0.9645961462664059","3.7505082357604104e-07","2.17900990282363e-05"
"SULT1A1","SULT1A1","0.928529653682911","3.77055786775706e-07","2.17931581709673e-05"
"NUP43","NUP43","0.6521720932498379","3.79008412498016e-07","2.17931581709673e-05"
"G3BP1","G3BP1","-0.536841409280083","3.80411545567749e-07","2.17931581709673e-05"
"LIPA","LIPA","-0.583902165526088","3.94718800095582e-07","2.25081086147096e-05"
"DDX1","DDX1","-0.532047241574674","4.0282280106813395e-07","2.28643706947291e-05"
"FBXL5","FBXL5","-0.867337428298705","4.60663867067842e-07","2.60275084893331e-05"
"CD46","CD46","-0.8938253913414369","4.6573794173595896e-07","2.61285145576434e-05"
"SAMSN1","SAMSN1","-0.760357643442124","4.68865042840178e-07","2.61285145576434e-05"
"GALNT7","GALNT7","-0.5666243645419461","4.69687828076869e-07","2.61285145576434e-05"
"DNAJC7","DNAJC7","-0.677365265616198","4.7106340365192795e-07","2.61285145576434e-05"
"TCF3","TCF3","0.46352947423581303","4.7305827282247895e-07","2.61285145576434e-05"
"LDAH","LDAH","-0.966477830258969","4.797628700522101e-07","2.62427817196785e-05"
"PTGES3","PTGES3","-0.508214827559611","4.80273921147097e-07","2.62427817196785e-05"
"TCEA1","TCEA1","-0.5957865938093361","4.81518930636302e-07","2.62427817196785e-05"
"PGM1","PGM1","-0.513283822293689","5.01750903424628e-07","2.72249598126923e-05"
"PAX5","PAX5","0.5662286943553261","5.04913483257755e-07","2.72764007600253e-05"
"HTATIP2","HTATIP2","-0.639109801762234","5.07633942511691e-07","2.73036125323865e-05"
"SYPL1","SYPL1","-0.702429722760254","5.16393722262784e-07","2.7654006422220503e-05"
"PPP1CB","PPP1CB","-0.6201118636377061","5.20138821608218e-07","2.76742470071667e-05"
"ZNF544","ZNF544","0.557122304192518","5.231039146974879e-07","2.76742470071667e-05"
"ANKRD11","ANKRD11","0.7360917445463209","5.235121825663589e-07","2.76742470071667e-05"
"ATP6V1E1","ATP6V1E1","-0.492979684044544","5.273673311289411e-07","2.77589034936546e-05"
"EIF2S1","EIF2S1","-0.5062293136230721","5.29903672141531e-07","2.7773717147945696e-05"
"EMC7","EMC7","-0.489741720517797","5.38121296318614e-07","2.8084915282865996e-05"
"RAP2C","RAP2C","-0.6922051149595051","5.49914701128374e-07","2.8579322252313e-05"
"ECD","ECD","-0.78546041465003","5.545856714058371e-07","2.8700973591200396e-05"
"PRDX1","PRDX1","-0.493774091101036","5.614000578123589e-07","2.89320690881792e-05"
"PPP2CA","PPP2CA","-0.680620715095837","5.76494405618315e-07","2.9586173308336602e-05"
"PSMD1","PSMD1","-0.47818639906761207","5.8959226772702e-07","3.01328131186461e-05"
"YIPF6","YIPF6","-0.730267245070417","5.985937359620751e-07","3.0466442338202002e-05"
"COPB2","COPB2","-0.5591328050130289","6.11910437842317e-07","3.10160529337606e-05"
"SNAPC4","SNAPC4","0.605039370382573","6.23182565731549e-07","3.1457949434899604e-05"
"PSMC2","PSMC2","-0.636001774584408","6.54042239459247e-07","3.2880972503753305e-05"
"TMEM97","TMEM97","-0.5346077368482871","6.620339312678501e-07","3.31157751858015e-05"
"GTF2E1","GTF2E1","-0.592430327024996","6.65498450813659e-07","3.31157751858015e-05"
"SCRIB","SCRIB","0.743677804264106","6.66778618663537e-07","3.31157751858015e-05"
"DNAJA1","DNAJA1","-0.49338976819967","6.761505689689179e-07","3.3446371718836e-05"
"ATP6V0A1","ATP6V0A1","0.5764555409155799","6.865931814443029e-07","3.38270728633979e-05"
"GOT2","GOT2","-0.562134594433362","6.911087058526961e-07","3.39138881672815e-05"
"LDHB","LDHB","-0.45414730757722793","7.120588315854551e-07","3.46852670229709e-05"
"CKS1B","CKS1B","-0.610256421319178","7.12460222197908e-07","3.46852670229709e-05"
"INTS3","INTS3","0.650537533303821","7.18666215805887e-07","3.48496526774847e-05"
"SNRPB2","SNRPB2","-0.690772324586598","7.353071450992829e-07","3.5480231422938104e-05"
"GAK","GAK","0.491871707572077","7.374311313040641e-07","3.5480231422938104e-05"
"PSMD10","PSMD10","-0.7205390166674781","7.440684224807309e-07","3.5660275329553204e-05"
"PMPCB","PMPCB","-0.47092572906221597","7.551437381097791e-07","3.59787559387219e-05"
"SDHB","SDHB","-1.03626857611801","7.594733407160051e-07","3.59787559387219e-05"
"SLC12A2","SLC12A2","-0.663653081614436","7.59476864826475e-07","3.59787559387219e-05"
"B4GALT2","B4GALT2","0.7095792647439","7.81600807235563e-07","3.68145720142286e-05"
"RBBP6","RBBP6","0.562166133750296","7.83097983902565e-07","3.68145720142286e-05"
"SEC22B","SEC22B","-0.51468038336813","7.8889749055163e-07","3.6856552449787e-05"
"PDS5B","PDS5B","-0.542700688438554","7.899756309770041e-07","3.6856552449787e-05"
"SYNRG","SYNRG","-0.550143873898184","8.22794907455526e-07","3.82428863212442e-05"
"DUSP11","DUSP11","-0.541914876083398","8.261203920361979e-07","3.82531010101874e-05"
"TTF1","TTF1","0.615538006175766","8.321046715011379e-07","3.83858922804476e-05"
"PRC1","PRC1","-0.591362023526915","8.40610648575278e-07","3.8445000374327504e-05"
"KPNA2","KPNA2","-0.6985005112755529","8.4142038783986e-07","3.8445000374327504e-05"
"SKP1","SKP1","-0.450798273562414","8.42749866125552e-07","3.8445000374327504e-05"
"PSMA2","PSMA2","-0.6120183330152679","8.587133197563991e-07","3.9028678817120203e-05"
"UBC","UBC","-0.4418162801550011","8.906980144950649e-07","4.0333556781381296e-05"
"CSPP1","CSPP1","0.7181511975387819","8.9796629834568e-07","4.05137395484386e-05"
"NAMPT","NAMPT","-0.7293174222642329","9.02665970849559e-07","4.05771414706351e-05"
"STAG1","STAG1","-0.569788440010156","9.311796123572771e-07","4.17066883105621e-05"
"INSIG2","INSIG2","-1.06570231137155","9.43296653070362e-07","4.20852278660687e-05"
"MCM6","MCM6","-0.50425185443612","9.46464895583423e-07","4.20852278660687e-05"
"ARF4","ARF4","-0.62869971590942","1.00288299700326e-06","4.44334887557166e-05"
"LTA4H","LTA4H","-0.581795681168106","1.00764491458092e-06","4.44844530928072e-05"
"NADK","NADK","0.601461997396168","1.02267871074582e-06","4.49869060009151e-05"
"RAD50","RAD50","-0.608613963229102","1.04811303808585e-06","4.5941666512823604e-05"
"CLK2","CLK2","0.527642759027349","1.06519724084816e-06","4.65249447359106e-05"
"RPS19","RPS19","0.548856061677469","1.0737312072945299e-06","4.6731969188150894e-05"
"MAD2L1","MAD2L1","-1.05391069009367","1.08086479409436e-06","4.68768016509164e-05"
"HIF1A","HIF1A","-0.57907286362683","1.1081430604315001e-06","4.78741637064409e-05"
"SRP54","SRP54","-0.585261121814057","1.11163520500464e-06","4.78741637064409e-05"
"PRKDC","PRKDC","-0.682170182110953","1.12755256119975e-06","4.8390470021942e-05"
"RDX","RDX","-0.53207866682652","1.14961007015556e-06","4.90748791347269e-05"
"MSH6","MSH6","-0.489389977082288","1.15146870747228e-06","4.90748791347269e-05"
"KDELC1","KDELC1","-0.644547441386472","1.1557398777294901e-06","4.90870623241178e-05"
"MFAP1","MFAP1","-0.534672679034454","1.17883791155774e-06","4.9896036277170705e-05"
"SIDT2","SIDT2","0.51764093244137","1.19219044058233e-06","5.01646548332952e-05"
"HEXIM1","HEXIM1","0.576482136169773","1.1933298584197e-06","5.01646548332952e-05"
"UTP18","UTP18","-0.545573449871249","1.19903342734899e-06","5.02329752539372e-05"
"TOP1","TOP1","-0.541665255348697","1.2244636443968901e-06","5.11244701967339e-05"
"SELENOT","SELENOT","-0.800098609244024","1.23988661000031e-06","5.15935249168035e-05"
"GARS","GARS","-0.562965252222359","1.28806947480629e-06","5.3267003976156396e-05"
"RALGAPA1","RALGAPA1","-0.617159836466191","1.28875271453232e-06","5.3267003976156396e-05"
"DROSHA","DROSHA","0.46431391506134495","1.3045376173045299e-06","5.37390964292305e-05"
"SLC39A6","SLC39A6","-0.523465285536924","1.31345688677476e-06","5.3926161581349204e-05"
"ZGPAT","ZGPAT","0.7376843669582009","1.32388285780292e-06","5.4173638403849e-05"
"ATRAID","ATRAID","-0.508224523104436","1.32955238505977e-06","5.4225485850269e-05"
"HSPH1","HSPH1","-0.480217540275945","1.36229241871572e-06","5.537741162152329e-05"
"MNDA","MNDA","-1.03559534422985","1.36688963391758e-06","5.538151191106179e-05"
"HERC5","HERC5","-0.5400039484571509","1.39366030416156e-06","5.628102939789511e-05"
"SETD1A","SETD1A","0.660456517804291","1.4259154268539801e-06","5.7345288034046105e-05"
"GNL3L","GNL3L","-0.780684683976021","1.43465307777226e-06","5.7345288034046105e-05"
