"ENSEMBL","Symbol","LOG2FC","PVAL","ADJP"
"HMGB2","HMGB2","0.38283855289727003","0.00104807404149952","0.282375546914785"
"CENPV","CENPV","0.485257768294949","0.0010629582340814698","0.282375546914785"
"TGM2","TGM2","-1.33346673701658","0.00110045634354313","0.282375546914785"
"SCD5","SCD5","-0.8519799407952909","0.0011032924003111801","0.282375546914785"
"BCL6","BCL6","-0.6808745539386021","0.00110542191565858","0.282375546914785"
"WT1-AS","WT1-AS","1.09691004580705","0.00113405493482827","0.284430870521385"
"PRSS23","PRSS23","-0.849174865250269","0.001149305843249","0.284430870521385"
"BTG2","BTG2","-0.44993230765749603","0.00116768564352518","0.284430870521385"
"PON1","PON1","-1.32756078194073","0.0011790173610964699","0.284430870521385"
"SSC5D","SSC5D","-0.705168962561235","0.0011887022573765801","0.284430870521385"
"ST3GAL5","ST3GAL5","-0.46772745396857396","0.001321682196128","0.30296676925425"
"SLC1A6","SLC1A6","-1.3274409482513798","0.00132907467314783","0.30296676925425"
"RAB11FIP2","RAB11FIP2","0.419241292955081","0.00134590924050513","0.30296676925425"
"SOST","SOST","-5.91461132541857","0.00135553091158144","0.30296676925425"
"EML6","EML6","0.812081571615435","0.0013570393743932302","0.30296676925425"
"UVRAG","UVRAG","0.43213093909337996","0.00136233271896584","0.30296676925425"
"FBXO25","FBXO25","0.85032686379535","0.00137938739190557","0.302970609238084"
"MYLIP","MYLIP","-0.41804512466463395","0.00139440527978169","0.302970609238084"
"IL4R","IL4R","-0.856469274498522","0.00155980517224915","0.33505678603438394"
"ESRP2","ESRP2","-1.19796688043747","0.0016045180750931401","0.34002672050184496"
"TFAP2C","TFAP2C","-1.38859930190065","0.00161891788843919","0.34002672050184496"
"BNC1","BNC1","0.45137529012034294","0.00172312819946944","0.352721183109985"
"PTPRE","PTPRE","-1.7523592045127099","0.00173724860944721","0.352721183109985"
"TBCE","TBCE","-0.7373316113766679","0.00174170304505977","0.352721183109985"
"CCDC180","CCDC180","-0.952108516516865","0.0017539962552155","0.352721183109985"
"CCDC85C","CCDC85C","0.291430819296914","0.0018128225415281398","0.35918053759663204"
"LIMCH1","LIMCH1","-0.8848445001389591","0.00188590763437118","0.35918053759663204"
"ATP12A","ATP12A","-2.05354842503942","0.00189271634995623","0.35918053759663204"
"RUNX2","RUNX2","0.9073632930756429","0.0018930624881356801","0.35918053759663204"
"ZNF483","ZNF483","0.6965493506536781","0.0018971541068441102","0.35918053759663204"
"ADAMTS2","ADAMTS2","-0.7634469715688929","0.0019001245177835899","0.35918053759663204"
"PODXL","PODXL","0.37287441758047707","0.00197725396414912","0.3700597196466421"
"MEGF11","MEGF11","-2.41009010194389","0.00201072420733315","0.37263450677665205"
"MMP28","MMP28","-0.8926081993279008","0.00209499946025454","0.384483250458171"
"SLCO2A1","SLCO2A1","-1.24627520657128","0.0021707579230109","0.39321163918904795"
"ECT2","ECT2","0.33749799391779994","0.00218416241415913","0.39321163918904795"
"STIMATE-MUSTN1","STIMATE-MUSTN1","1.04010839840468","0.00225702790618958","0.40249621236511"
"CCBE1","CCBE1","-0.502635767237996","0.0023396104878518","0.412197933143481"
"SMIM11A","SMIM11A","-2.33480685963629","0.00236748752728277","0.412197933143481"
"MPP6","MPP6","0.465514890050044","0.00239574160711712","0.412197933143481"
"HES1","HES1","0.44583388575561894","0.00242387353759641","0.412197933143481"
"FHOD3","FHOD3","-0.704058011193254","0.00243426330561096","0.412197933143481"
"LAMB3","LAMB3","-2.4478842647608303","0.00244226675723799","0.412197933143481"
"BHLHE40","BHLHE40","-1.1346869518373899","0.00247856620901567","0.41462245176126705"
"HIF3A","HIF3A","-0.484264330360901","0.0025064036546284","0.415601300731936"
"TRIM55","TRIM55","-1.1205013705475901","0.0025510273631646303","0.419322349964356"
"ID4","ID4","0.5202400147318289","0.00259091619160107","0.421789668364921"
"IGFBP2","IGFBP2","-0.7976889642948849","0.00261245509892234","0.421789668364921"
"MAP4K5","MAP4K5","0.30772285018525797","0.00263297788007515","0.421789668364921"
"MYOF","MYOF","-0.790006211995852","0.00270752676121561","0.43008721317024"
"ART5","ART5","-0.425136735353285","0.00278377721338653","0.43549188443981"
"FCGBP","FCGBP","-2.18165306924246","0.00279752010977614","0.43549188443981"
"STAT6","STAT6","-0.384798689398937","0.00283762041293916","0.43549188443981"
"PDIA5","PDIA5","-0.44062857404216604","0.00285298619083718","0.43549188443981"
"SYNPO2","SYNPO2","-0.652079250672921","0.00285674198119539","0.43549188443981"
"CGN","CGN","-0.9852263632476379","0.00288477869616265","0.4362477735485011"
"CRHR2","CRHR2","1.19789194647799","0.0029368653435031603","0.4405997268907961"
"ARHGAP31","ARHGAP31","-0.607923260952712","0.0029707353283420002","0.442133839500724"
"GSN","GSN","-0.523639898223006","0.00299387036216964","0.442133839500724"
"HSPB8","HSPB8","-0.5347731618294079","0.0030430066325164104","0.44307938852692"
"SHROOM4","SHROOM4","-0.606427931100538","0.00305972629568165","0.44307938852692"
"CRLS1","CRLS1","0.5032388891416121","0.00310059674277869","0.44307938852692"
"TMED7-TICAM2","TMED7-TICAM2","-0.8091602999411899","0.0031024951745811397","0.44307938852692"
"nan","nan","4.75065048184583","0.00311747123070837","0.44307938852692"
"SEMA6A","SEMA6A","-0.706139317554956","0.00321723531479195","0.45384626235456804"
"STK26","STK26","0.564233307085001","0.00331590144213873","0.456982882647077"
"TMEM14B","TMEM14B","0.456206845252865","0.0033256295087465398","0.456982882647077"
"nan","nan","5.02540363981426","0.00332837156885133","0.456982882647077"
"CEP126","CEP126","-0.8949686439815301","0.00337269666144005","0.456982882647077"
"nan","nan","-5.11751445521989","0.00338640202440746",""
"TMEM30B","TMEM30B","-1.51987808654309","0.00339528641847041","0.456982882647077"
"ASAH2","ASAH2","1.4043898741872","0.0034025973609902197","0.456982882647077"
"BAALC","BAALC","-0.71874547912947","0.00340869631557096","0.456982882647077"
"FJX1","FJX1","-0.5064740325511029","0.0034456395011613103","0.4586825597919171"
"LAYN","LAYN","-1.1325801285064399","0.00351258591392472","0.46432455616027296"
"S1PR3","S1PR3","-0.6147694397757371","0.00360723633361789","0.473524919544298"
"TMEM39A","TMEM39A","-0.38335738695572896","0.00366788955597892","0.478166319149445"
"FLJ16779","FLJ16779","-2.4047947601925697","0.00374256108306778","0.478683925920306"
"CENPF","CENPF","0.39232230706423404","0.0037453957826433897","0.478683925920306"
"CLDN4","CLDN4","-1.1720642528148402","0.00374782949987861","0.478683925920306"
"RSRP1","RSRP1","0.553071593858924","0.00395978384428809","0.502361033614616"
"STX18","STX18","0.365093393940646","0.00403034862723482","0.507904534004131"
"nan","nan","5.22808362713795","0.00407644233163559",""
"FILIP1L","FILIP1L","-0.5153640229027411","0.00407831212337914","0.510545258730039"
"RNF112","RNF112","-0.883973093951225","0.00414143766676402","0.512973489943485"
"FBXO32","FBXO32","-0.490425669002528","0.00415942341906099","0.512973489943485"
"MYO15B","MYO15B","-0.6916899608513559","0.00419437052739849","0.512973489943485"
"PLCXD3","PLCXD3","-1.5313013032422","0.00420625778666032","0.512973489943485"
"KLHL23","KLHL23","0.4103060619381779","0.0042810518620587","0.518748226592921"
"FUT8","FUT8","-0.680579991779744","0.0044248256042471","0.528112818489075"
"RUNX1","RUNX1","-1.3936171666906003","0.00443298264383924","0.528112818489075"
"RARG","RARG","-0.57696167782774","0.0044421487668498605","0.528112818489075"
"KCTD16","KCTD16","0.5835350885516629","0.00453805392872585","0.530557930654209"
"nan","nan","-1.55331872585293","0.0045424799075679","0.530557930654209"
"ADAMTS6","ADAMTS6","-0.5519169997182329","0.00461682404680745","0.530557930654209"
"LINC00632","LINC00632","0.47898510180630605","0.00462595400791456","0.530557930654209"
"SOX9","SOX9","-0.7796640761043991","0.0046328050026814","0.530557930654209"
"INTU","INTU","0.5138934146326091","0.004651088109370521","0.530557930654209"
"RHOU","RHOU","0.42455115434760293","0.00465918724480764","0.530557930654209"
"TNFRSF10C","TNFRSF10C","-1.9709149787863502","0.00477855718480216","0.540892613558774"
"ART4","ART4","-1.3805683433475","0.0048298506600489705","0.543444446588724"
"PLSCR5","PLSCR5","-0.9261866253422301","0.0050266612362597106","0.562242469520813"
"GTF3C3","GTF3C3","0.40532308095566794","0.00529241880362275","0.583040868431818"
"ARID5B","ARID5B","0.449770212223451","0.00532024309092619","0.583040868431818"
"nan","nan","1.50081421280328","0.00532145061784758","0.583040868431818"
"DDIT4","DDIT4","-0.588164415333735","0.00538777708934104","0.583040868431818"
"MYL6","MYL6","-0.25209462416614","0.00539784450363576","0.583040868431818"
"JAG1","JAG1","-0.807939230865083","0.00541795228362797","0.583040868431818"
"HTR1E","HTR1E","-1.1886761212968502","0.00546902084305992","0.583040868431818"
"DENND1B","DENND1B","0.650191594732205","0.005477288673883121","0.583040868431818"
"nan","nan","-1.30252676824602","0.00552083986651411","0.583040868431818"
"RFFL","RFFL","-0.5477304067896329","0.005521045095979229","0.583040868431818"
"MST1L","MST1L","-1.15478806448733","0.0055675356696313705","0.584684037572454"
"TMEM37","TMEM37","0.617126675835677","0.0057515939930228395","0.599358302814534"
"NPR1","NPR1","0.78058415412489","0.00577068249019971","0.599358302814534"
"TACSTD2","TACSTD2","-2.11020749734444","0.00587612773709151","0.6044606079304661"
"TNFRSF19","TNFRSF19","-0.614838271212499","0.00588376193510055","0.6044606079304661"
"CLSPN","CLSPN","0.41816337803151504","0.00593929910463244","0.6068679512154971"
"EZR","EZR","0.30865436823434805","0.00597460231030603","0.607193050923198"
"nan","nan","1.88681260077298","0.00614692242575651","0.6180639671276489"
"KIRREL1","KIRREL1","0.23578754834495702","0.00614696216579369","0.6180639671276489"
"ATP8B1","ATP8B1","-1.09247654688074","0.00620146567347254","0.620245003310325"
"HJURP","HJURP","0.414472426461061","0.006292603891968529","0.626047849315164"
"GEN1","GEN1","0.6290840445072671","0.00635862319903911","0.626556385367053"
"COL7A1","COL7A1","-0.575017400242323","0.00636400708831795","0.626556385367053"
"ADAM32","ADAM32","-2.2790374042432404","0.00641004330249144","0.627598341497275"
"HK1","HK1","-0.355834540919802","0.00644182532567466","0.627598341497275"
"STAT2","STAT2","-0.36196480709292894","0.00649949208614765","0.627598341497275"
"PVT1","PVT1","-1.6351690574138502","0.00651816194237467","0.627598341497275"
"OXGR1","OXGR1","-3.14062609498263","0.00657043835487213","0.627598341497275"
"POLG","POLG","-0.31022227126343","0.00659913793354682","0.627598341497275"
"IPO13","IPO13","-0.38608838084893204","0.00660699729979145","0.627598341497275"
"nan","nan","-5.2283238871423094","0.00672108756900365",""
"RNASEK-C17orf49","RNASEK-C17orf49","1.98949633276002","0.00679271351969302","0.637176222810641"
"nan","nan","0.692195592703368","0.0067968029941112","0.637176222810641"
"USP54","USP54","0.370502233781305","0.0068377156644491895","0.637176222810641"
"nan","nan","1.37688662790836","0.00684569420055081","0.637176222810641"
"CFTR","CFTR","0.464911243466375","0.00690123541753049","0.637176222810641"
"MMP16","MMP16","0.585362224047776","0.00691007383358099","0.637176222810641"
"TBCE","TBCE","0.5227518265805859","0.0069885391778580705","0.641283281937141"
"STOM","STOM","-0.78697781111523","0.00704530194480837","0.6433688051338771"
"ADAMTS16","ADAMTS16","-1.8514751507613998","0.00713641718784584","0.6457316208476479"
"ACTG2","ACTG2","-1.51097143374344","0.0071394968395047595","0.6457316208476479"
"CENPJ","CENPJ","0.360634026328305","0.007203436792565541","0.648412217570792"
"GPR87","GPR87","-2.81676279826681","0.00732791752367298","0.655408751039487"
"LINC00894","LINC00894","0.705554652304098","0.00737201065126687","0.655408751039487"
"nan","nan","-1.34512095103555","0.00742671443466805","0.655408751039487"
"OSBPL3","OSBPL3","-0.6900491019713899","0.00743636256775045","0.655408751039487"
"KIF18A","KIF18A","0.42964785392673105","0.00745452475657248","0.655408751039487"
"nan","nan","-4.0442582948368","0.0074929242667025",""
"LOC105378721","LOC105378721","2.0296025909075","0.0075375214184897205","0.656852218955751"
"STC2","STC2","-1.02408042351126","0.00754043969282114","0.656852218955751"
"MLPH","MLPH","-1.8592659754098502","0.00761969740768675","0.6593604615356751"
"DDX54","DDX54","0.324222999262137","0.00763899598351123","0.6593604615356751"
"WWC1","WWC1","-0.6263229382493289","0.007719247115024841","0.661512817019087"
"RASGRP3","RASGRP3","-2.04128346346894","0.007733922264255321","0.661512817019087"
"COL13A1","COL13A1","0.592165800372553","0.00783156918402158","0.6650529258535229"
"LIMA1","LIMA1","-0.39026477015044503","0.00784841082544083","0.6650529258535229"
"STC1","STC1","-1.2283783203608898","0.00788243511410199","0.6650529258535229"
"nan","nan","5.65731334795851","0.0079624581395863",""
"TM7SF3","TM7SF3","-0.4220648282127","0.00797425339618601","0.6650529258535229"
"L3MBTL4","L3MBTL4","-1.4011164978767698","0.007999343908266579","0.6650529258535229"
"ZNF613","ZNF613","-0.58014639353348","0.008018571227907471","0.6650529258535229"
"FRMPD2","FRMPD2","-2.31587266449971","0.008042835856919001","0.6650529258535229"
"LAMC2","LAMC2","-0.88403275305785","0.00805676982597772","0.6650529258535229"
"ECM1","ECM1","-1.1623247094266103","0.0081091118732868","0.666463224959741"
"LGR5","LGR5","-0.7588778078599828","0.008233182057490471","0.6737309109642521"
"NQO2","NQO2","0.4901777993271121","0.00830374141579821","0.6765759654432478"
"RASGRF2","RASGRF2","-1.24801229404643","0.00838344949920902","0.679426593940486"
"NUSAP1","NUSAP1","0.313648127222198","0.00841061328794761","0.679426593940486"
"L2HGDH","L2HGDH","0.46947050222932896","0.0085662588014339","0.689055277121298"
"nan","nan","5.57270002385167","0.00862988057305341",""
"NECTIN4","NECTIN4","-1.59324152932129","0.00876273866708715","0.699562157211895"
"ZNF526","ZNF526","-0.52908574314264","0.008770895162631279","0.699562157211895"
"CDH12P2","CDH12P2","-5.44384742803287","0.00882017349938111",""
"CCDC14","CCDC14","0.326463958343894","0.0088795238262935","0.7027760857065269"
"PRLR","PRLR","-1.26931853240051","0.00888554644679997","0.7027760857065269"
"PCDH7","PCDH7","0.460880953597645","0.00896308108085889","0.7047968122993671"
"PAQR8","PAQR8","-0.7475519509836159","0.00898566533164828","0.7047968122993671"
"PGBD2","PGBD2","-0.5913839979134901","0.009077250125588791","0.707593158769562"
"MME","MME","-0.662045110219698","0.00909618248854698","0.707593158769562"
"SAMD9L","SAMD9L","2.5938447871175097","0.009186079276582779","0.711657608873952"
"LRRC8C-DT","LRRC8C-DT","1.52987431429288","0.00925404617970577","0.713996877285625"
"EGLN3","EGLN3","-0.8427589346724049","0.0093561128012245","0.7189373995184821"
"BVES-AS1","BVES-AS1","1.74757685521803","0.00941517666194524","0.7205469005698409"
"OBSL1","OBSL1","-0.354046975652276","0.009461449581635441","0.7211684735550591"
"LSAMP","LSAMP","0.346583745375944","0.00950214620452423","0.721361725719364"
"nan","nan","0.650474664422316","0.00957786537986088","0.7242015571020409"
"LDLRAD4","LDLRAD4","-0.7719565307217958","0.009623256991281571","0.7247347685505799"
"nan","nan","-4.79645549541734","0.00972516920443054",""
"ELMO3","ELMO3","-0.9202483189319621","0.00973512701970208","0.727451274186797"
"LIMD2","LIMD2","-0.405904583018397","0.00973629436434743","0.727451274186797"
"KIFC3","KIFC3","-0.42777504044373604","0.00980933728810878","0.730023239201261"
"RNF182","RNF182","0.43870984330246204","0.00989580632884095","0.7335703020944341"
"PAPOLA","PAPOLA","0.23539655697591","0.0100242276406938","0.739310706888784"
"SLC2A1","SLC2A1","-0.5034834627142261","0.0100528882887899","0.739310706888784"
"ZNF789","ZNF789","0.49692658712832205","0.0100905762247953","0.739310706888784"
"ACTN1","ACTN1","-0.449806573141177","0.0102479284929105","0.7469969177225809"
"ITGA2","ITGA2","-1.1611151841925802","0.0103374092935712","0.7469969177225809"
"nan","nan","2.3166704527708397","0.010352818247994","0.7469969177225809"
"KIF13B","KIF13B","0.441699966452301","0.0103535519464273","0.7469969177225809"
"ZNF696","ZNF696","-0.502258554682496","0.0104254862393556","0.747429056566345"
"UBASH3B","UBASH3B","-1.06094992067964","0.0104451391675045","0.747429056566345"
"IGSF21","IGSF21","-2.35292399754576","0.010478162195951999","0.747429056566345"
"CCDC34","CCDC34","0.40962003169189504","0.0106099006394542","0.753981021757908"
"HIBADH","HIBADH","0.29941950094595","0.0107427946456395","0.759975058776419"
"nan","nan","-1.5121477460377402","0.0107746556500069","0.759975058776419"
"TRIML2","TRIML2","-1.4512947572383001","0.0110131067764389","0.773532305976868"
"LSM8","LSM8","0.372514021994974","0.0110490788118812","0.773532305976868"
"PASK","PASK","0.417497330636859","0.0111585237724374","0.773532305976868"
"ARHGAP22","ARHGAP22","0.86244784151919","0.011163536757837001","0.773532305976868"
"SLC7A7","SLC7A7","0.61440432015127","0.0111714711702738","0.773532305976868"
"CUL1","CUL1","0.30621031716735403","0.0113057471245709","0.779972766042933"
"PMEL","PMEL","-0.5547591793605009","0.0114103316913876","0.784325454408366"
"ELF3","ELF3","-0.7786190073601529","0.0115214454998993","0.7890937836398401"
"NPC1","NPC1","-0.346053778447394","0.0117187236556032","0.7924534673992559"
"ABCA4","ABCA4","-1.4345345824254798","0.0117705805906693","0.7924534673992559"
"SFRP2","SFRP2","-1.1449147219773301","0.0117837173290995","0.7924534673992559"
"NPNT","NPNT","0.35657631701601294","0.0118449172441031","0.7924534673992559"
"FAM83D","FAM83D","0.342815671872513","0.0118726374190061","0.7924534673992559"
"nan","nan","-2.1721793305294903","0.0119238879593072","0.7924534673992559"
"ADAM19","ADAM19","-0.318576841873922","0.0119712714000072","0.7924534673992559"
"HS3ST4","HS3ST4","-0.961031093154294","0.0120113599878856","0.7924534673992559"
"NABP1","NABP1","-1.04899572891759","0.0120366070083402","0.7924534673992559"
"nan","nan","1.1902944340456498","0.0120506771996614","0.7924534673992559"
"CACNA2D1","CACNA2D1","0.388121955275892","0.0120530737417996","0.7924534673992559"
"PWRN1","PWRN1","0.6278260976693579","0.0121452778329952","0.7924534673992559"
"SARAF","SARAF","0.299811541037201","0.0121708956731841","0.7924534673992559"
"nan","nan","1.59125310723705","0.012197164645876002","0.7924534673992559"
"TRIP11","TRIP11","0.28374727576903397","0.0122188278537548","0.7924534673992559"
"PRDM6","PRDM6","-0.3477543050825","0.0122412533714533","0.7924534673992559"
"nan","nan","5.37382132438834","0.0123286724807196",""
"PDE10A","PDE10A","0.37114227759444296","0.0123441494450989","0.794464422397008"
"DENND4B","DENND4B","-0.345775848268735","0.0123915481508609","0.794464422397008"
"ABCC8","ABCC8","-2.9847745564723502","0.0123984026137183","0.794464422397008"
"LINC01405","LINC01405","-3.40755950887947","0.0125088247551418","0.797314165498586"
"RBP1","RBP1","-0.3970836562335","0.0125292941177242","0.797314165498586"
"NUP210","NUP210","0.37057444710442","0.0126577456883104","0.797314165498586"
"MIR205HG","MIR205HG","-1.9044793441492","0.0127092922721505","0.797314165498586"
"SHANK2","SHANK2","-0.6447236227429599","0.0127293910078007","0.797314165498586"
"CSF1R","CSF1R","-1.91867970347893","0.0127638221811444","0.797314165498586"
"FRAS1","FRAS1","0.31116892676731395","0.0127802713141879","0.797314165498586"
"SKA2","SKA2","0.27248360160999896","0.0127803095882173","0.797314165498586"
"BNIPL","BNIPL","-1.7407121491371202","0.012830341066951998","0.7978024249624799"
"GRB2","GRB2","0.24779720046222198","0.0129546682274658","0.802892109848478"
"FOXI3","FOXI3","-0.6938754936721521","0.0131164519975307","0.810262392514124"
"NHSL1","NHSL1","0.4044904936282229","0.0131866600741804","0.811946043590331"
"HDGFL3","HDGFL3","0.35474306954066603","0.0133117035905904","0.81398280663174"
"STARD10","STARD10","-0.6576860642220551","0.0133481169407028","0.81398280663174"
"INTS8","INTS8","0.363535446319064","0.0133489218672083","0.81398280663174"
"MSX2","MSX2","-0.587150495956058","0.0134585761847706","0.8180304360794841"
"COBL","COBL","-0.7896194358921371","0.0136626335506613","0.823987253431446"
"GLO1","GLO1","0.232688007881483","0.0136936302270993","0.823987253431446"
"CPNE5","CPNE5","0.6257218652476679","0.0138416960595564","0.823987253431446"
"KLF11","KLF11","0.44038058098868293","0.0138425003910884","0.823987253431446"
"PIGG","PIGG","-0.295371597646998","0.0139261026694884","0.823987253431446"
"nan","nan","-3.78549237165474","0.0139320087491304",""
"LINC02384","LINC02384","-3.5485294510272096","0.013943884215338999",""
"ZNF287","ZNF287","0.5949755938441059","0.0139679690909021","0.823987253431446"
"CLIC4","CLIC4","0.26188339936481503","0.0140126626193428","0.823987253431446"
"CCDC9B","CCDC9B","-1.26875442063481","0.0140383933328014","0.823987253431446"
"CD47","CD47","0.36133675928647707","0.0140650156754009","0.823987253431446"
"LEPROTL1","LEPROTL1","0.255757962013174","0.0141036612642871","0.823987253431446"
"ADAM28","ADAM28","-1.3959972634973001","0.0141298921534139","0.823987253431446"
"MIR600HG","MIR600HG","0.473567945686661","0.0141376557984023","0.823987253431446"
"ITIH5","ITIH5","-1.36847706516853","0.0141578242235579","0.823987253431446"
"nan","nan","0.30187888014224107","0.014166844276846","0.823987253431446"
"LGR4","LGR4","0.376022098981797","0.0142115550431818","0.8240522238689109"
"ZNF675","ZNF675","0.49417193262561","0.0142881478180436","0.8259598110228691"
"ALMS1","ALMS1","0.462273463440239","0.0143642611171763","0.826693355370961"
"STAU2","STAU2","0.26962831330481696","0.0143883041801326","0.826693355370961"
"BMP7","BMP7","-0.7619690344768622","0.0145483992023726","0.833358757946817"
"nan","nan","-1.02518358738626","0.0146140017865418","0.8345875400936569"
"PRKN","PRKN","0.9176105343791421","0.0146649077065787","0.834972139691134"
"nan","nan","-3.69194981600063","0.0147681044037676",""
"RETSAT","RETSAT","-0.49616610849832704","0.0148083163638659","0.8383533693519771"
"NDNF","NDNF","-0.6149255407671279","0.0148129939884442","0.8383533693519771"
