"ENSEMBL","Symbol","LOG2FC","PVAL","ADJP"
"LOC102724237","LOC102724237","0.172321488637521","0.022259749660266004","0.999880957628728"
"LINC01567","LINC01567","0.18401875697726802","0.0223819585518707","0.999880957628728"
"CLEC12A-AS1","CLEC12A-AS1","0.169983876163436","0.0225569267904159","0.999880957628728"
"MMD","MMD","-0.260641046076829","0.0226798899127955","0.999880957628728"
"ZNF19","ZNF19","0.162640708776005","0.0228216117995712","0.999880957628728"
"TEX47","TEX47","0.228881098650744","0.0228662291108928","0.999880957628728"
"PCDHB14","PCDHB14","0.30519849034209995","0.0228728311538454","0.999880957628728"
"IFNA16","IFNA16","-0.305049179708417","0.0229028840147357","0.999880957628728"
"LINC00474","LINC00474","0.224636427413827","0.0229110261302607","0.999880957628728"
"DCST1","DCST1","0.20609862730131398","0.0229615850043525","0.999880957628728"
"ODC1","ODC1","-0.239926581635114","0.023015047723584998","0.999880957628728"
"LHFPL3","LHFPL3","0.2194254439251","0.0231313180557307","0.999880957628728"
"TNNI1","TNNI1","0.19942248141186497","0.0232460981663323","0.999880957628728"
"ETAA1","ETAA1","-0.26599590392670003","0.0235505186652414","0.999880957628728"
"ADAD1","ADAD1","0.206044995541989","0.0235543188841384","0.999880957628728"
"UNC45B","UNC45B","0.207354913706073","0.0236625838424392","0.999880957628728"
"WWTR1","WWTR1","0.279889360882484","0.0237330103937909","0.999880957628728"
"SIX4","SIX4","0.169926932729613","0.0238631073216416","0.999880957628728"
"IGF2BP3","IGF2BP3","-0.32542118130006203","0.0238718139949474","0.999880957628728"
"LRRC63","LRRC63","-0.212370397891495","0.0239848427878859","0.999880957628728"
"NDUFAF2","NDUFAF2","-0.208062832010995","0.0240557624336133","0.999880957628728"
"CRYGD","CRYGD","0.33193775041143603","0.0246401400348877","0.999880957628728"
"E2F5","E2F5","-0.20552627984627303","0.0247858840456719","0.999880957628728"
"OR13J1","OR13J1","0.230542001971953","0.0248267582322775","0.999880957628728"
